Timestamp,Bld_64_DDC_1.1_S.Air_Temp(°C)
16/10/2017 16:15,20.2
16/10/2017 16:30,19.2
16/10/2017 16:45,19.8
16/10/2017 17:00,20
16/10/2017 17:15,19.9
16/10/2017 17:30,20.4
16/10/2017 17:45,20.5
16/10/2017 18:00,20.5
16/10/2017 18:15,20.6
16/10/2017 18:30,20.6
16/10/2017 18:45,20.6
16/10/2017 19:00,20.4
16/10/2017 19:15,20.9
16/10/2017 19:30,20.8
16/10/2017 19:45,20.9
16/10/2017 20:00,20.7
16/10/2017 20:15,21.1
16/10/2017 20:30,20.9
16/10/2017 20:45,21.5
16/10/2017 21:00,22.1
16/10/2017 21:15,22.3
16/10/2017 21:30,22.3
16/10/2017 21:45,22.2
16/10/2017 22:00,22.1
16/10/2017 22:15,22
16/10/2017 22:30,21.9
16/10/2017 22:45,21.8
16/10/2017 23:00,21.7
16/10/2017 23:15,21.6
16/10/2017 23:30,21.5
16/10/2017 23:45,21.5
17/10/2017 0:00,21.4
17/10/2017 0:15,21.3
17/10/2017 0:30,21.2
17/10/2017 0:45,21.1
17/10/2017 1:00,21
17/10/2017 1:15,20.9
17/10/2017 1:30,20.7
17/10/2017 1:45,20.6
17/10/2017 2:00,20.4
17/10/2017 2:15,20.3
17/10/2017 2:30,20.2
17/10/2017 2:45,20.1
17/10/2017 3:00,19.9
17/10/2017 3:15,19.8
17/10/2017 3:30,19.6
17/10/2017 3:45,19.5
17/10/2017 4:00,19.4
17/10/2017 4:15,19.3
17/10/2017 4:30,19.1
17/10/2017 4:45,19
17/10/2017 5:00,18.9
17/10/2017 5:15,18.8
17/10/2017 5:30,18.8
17/10/2017 5:45,18.8
17/10/2017 6:00,18.7
17/10/2017 6:15,18.6
17/10/2017 6:30,18.6
17/10/2017 6:45,18.5
17/10/2017 7:00,18.4
17/10/2017 7:15,18.4
17/10/2017 7:30,18.4
17/10/2017 7:45,18.5
17/10/2017 8:00,18.6
17/10/2017 8:15,23.8
17/10/2017 8:30,21.5
17/10/2017 8:45,22
17/10/2017 9:00,22.3
17/10/2017 9:15,21.1
17/10/2017 9:30,20.6
17/10/2017 9:45,20.4
17/10/2017 10:00,20.2
17/10/2017 10:15,20.3
17/10/2017 10:30,20.4
17/10/2017 10:45,20.3
17/10/2017 11:00,20.8
17/10/2017 11:15,21.1
17/10/2017 11:30,20.8
17/10/2017 11:45,21.3
17/10/2017 12:00,20.9
17/10/2017 12:15,21.6
17/10/2017 12:30,20.6
17/10/2017 12:45,20.9
17/10/2017 13:00,20.5
17/10/2017 13:15,19.7
17/10/2017 13:30,19.8
17/10/2017 13:45,19.8
17/10/2017 14:00,20.6
17/10/2017 14:15,19.5
17/10/2017 14:30,20.2
17/10/2017 14:45,20
17/10/2017 15:00,20.2
17/10/2017 15:15,20
17/10/2017 15:30,20.4
17/10/2017 15:45,18.9
17/10/2017 16:00,19.5
17/10/2017 16:15,18.8
17/10/2017 16:30,18.8
17/10/2017 16:45,18.9
17/10/2017 17:00,19.1
17/10/2017 17:15,19.3
17/10/2017 17:30,21.8
17/10/2017 17:45,23.3
17/10/2017 18:00,24.2
17/10/2017 18:15,24.6
17/10/2017 18:30,24.5
17/10/2017 18:45,24.3
17/10/2017 19:00,24.4
17/10/2017 19:15,24.4
17/10/2017 19:30,24.3
17/10/2017 19:45,24.2
17/10/2017 20:00,24.1
17/10/2017 20:15,24
17/10/2017 20:30,23.9
17/10/2017 20:45,23.8
17/10/2017 21:00,23.8
17/10/2017 21:15,23.6
17/10/2017 21:30,24.3
17/10/2017 21:45,24.2
17/10/2017 22:00,24.1
17/10/2017 22:15,24
17/10/2017 22:30,23.6
17/10/2017 22:45,23.7
17/10/2017 23:00,23.6
17/10/2017 23:15,23.6
17/10/2017 23:30,23.5
17/10/2017 23:45,23.4
18/10/2017 0:00,23.2
18/10/2017 0:15,23.1
18/10/2017 0:30,23.1
18/10/2017 0:45,22.9
18/10/2017 1:00,22.8
18/10/2017 1:15,22.7
18/10/2017 1:30,22.5
18/10/2017 1:45,22.4
18/10/2017 2:00,22.3
18/10/2017 2:15,22.2
18/10/2017 2:30,22
18/10/2017 2:45,21.9
18/10/2017 3:00,21.7
18/10/2017 3:15,21.6
18/10/2017 3:30,21.5
18/10/2017 3:45,21.4
18/10/2017 4:00,21.2
18/10/2017 4:15,21.1
18/10/2017 4:30,21
18/10/2017 4:45,20.9
18/10/2017 5:00,20.8
18/10/2017 5:15,20.7
18/10/2017 5:30,20.6
18/10/2017 5:45,20.5
18/10/2017 6:00,20.3
18/10/2017 6:15,23
18/10/2017 6:30,22.2
18/10/2017 6:45,22.2
18/10/2017 7:00,22.2
18/10/2017 7:15,22.3
18/10/2017 7:30,22.3
18/10/2017 7:45,22.5
18/10/2017 8:00,22.6
18/10/2017 8:15,20.4
18/10/2017 8:30,21.2
18/10/2017 8:45,21.2
18/10/2017 9:00,21.3
18/10/2017 9:15,20.8
18/10/2017 9:30,20.9
18/10/2017 9:45,20.7
18/10/2017 10:00,20.7
18/10/2017 10:15,20
18/10/2017 10:30,20.1
18/10/2017 10:45,19.5
18/10/2017 11:00,19.5
18/10/2017 11:15,19.7
18/10/2017 11:30,18.8
18/10/2017 11:45,19.5
18/10/2017 12:00,20.1
18/10/2017 12:15,19.2
18/10/2017 12:30,19.5
18/10/2017 12:45,19
18/10/2017 13:00,19.7
18/10/2017 13:15,18.4
18/10/2017 13:30,19
18/10/2017 13:45,18.4
18/10/2017 14:00,18.3
18/10/2017 14:15,18.7
18/10/2017 14:30,18.4
18/10/2017 14:45,18.4
18/10/2017 15:00,18.8
18/10/2017 15:15,18.6
18/10/2017 15:30,18.8
18/10/2017 15:45,19.5
18/10/2017 16:00,19.5
18/10/2017 16:15,18.7
18/10/2017 16:30,18.8
18/10/2017 16:45,19.2
18/10/2017 17:00,18.8
18/10/2017 17:15,16.1
18/10/2017 17:30,18.5
18/10/2017 17:45,18.6
18/10/2017 18:00,18.9
18/10/2017 18:15,19.4
18/10/2017 18:30,19.3
18/10/2017 18:45,18.1
18/10/2017 19:00,18.6
18/10/2017 19:15,17.9
18/10/2017 19:30,18.1
18/10/2017 19:45,18.2
18/10/2017 20:00,18.3
18/10/2017 20:15,20.3
18/10/2017 20:30,21.8
18/10/2017 20:45,22.7
18/10/2017 21:00,23.2
18/10/2017 21:15,23.4
18/10/2017 21:30,23.3
18/10/2017 21:45,23
18/10/2017 22:00,22.7
18/10/2017 22:15,22.5
18/10/2017 22:30,22.4
18/10/2017 22:45,22.3
18/10/2017 23:00,22.3
18/10/2017 23:15,22.3
18/10/2017 23:30,22.2
18/10/2017 23:45,22.1
19/10/2017 0:00,22.1
19/10/2017 0:15,22
19/10/2017 0:30,22
19/10/2017 0:45,22
19/10/2017 1:00,22
19/10/2017 1:15,22.1
19/10/2017 1:30,22.1
19/10/2017 1:45,22.2
19/10/2017 2:00,22.3
19/10/2017 2:15,22.2
19/10/2017 2:30,22.2
19/10/2017 2:45,22.2
19/10/2017 3:00,22.3
19/10/2017 3:15,22.3
19/10/2017 3:30,22.3
19/10/2017 3:45,22.3
19/10/2017 4:00,21.8
19/10/2017 4:15,21.8
19/10/2017 4:30,21.7
19/10/2017 4:45,21.7
19/10/2017 5:00,21.9
19/10/2017 5:15,22.1
19/10/2017 5:30,21.9
19/10/2017 5:45,22.1
19/10/2017 6:00,22
19/10/2017 6:15,22.8
19/10/2017 6:30,23.3
19/10/2017 6:45,23.3
19/10/2017 7:00,23.4
19/10/2017 7:15,23.3
19/10/2017 7:30,23.3
19/10/2017 7:45,23.3
19/10/2017 8:00,23.1
19/10/2017 8:15,18.8
19/10/2017 8:30,18.3
19/10/2017 8:45,18.7
19/10/2017 9:00,18.8
19/10/2017 9:15,19
19/10/2017 9:30,18.4
19/10/2017 9:45,18.3
19/10/2017 10:00,18.7
19/10/2017 10:15,19.3
19/10/2017 10:30,19.6
19/10/2017 10:45,20.2
19/10/2017 11:00,20.2
19/10/2017 11:15,19.4
19/10/2017 11:30,22.2
19/10/2017 11:45,20.2
19/10/2017 12:00,19.4
19/10/2017 12:15,19.7
19/10/2017 12:30,17.7
19/10/2017 12:45,18.7
19/10/2017 13:00,19.4
19/10/2017 13:15,19.9
19/10/2017 13:30,20
19/10/2017 13:45,20.4
19/10/2017 14:00,20.4
19/10/2017 14:15,19.5
19/10/2017 14:30,19.8
19/10/2017 14:45,19.1
19/10/2017 15:00,19.5
19/10/2017 15:15,19.5
19/10/2017 15:30,19.6
19/10/2017 15:45,19.6
19/10/2017 16:00,19.8
19/10/2017 16:15,20
19/10/2017 16:30,20.1
19/10/2017 16:45,22.1
19/10/2017 17:00,21.5
19/10/2017 17:15,21.6
19/10/2017 17:30,20.8
19/10/2017 17:45,20.8
19/10/2017 18:00,21.5
19/10/2017 18:15,21.6
19/10/2017 18:30,21.3
19/10/2017 18:45,21
19/10/2017 19:00,21.9
19/10/2017 19:15,21.9
19/10/2017 19:30,21.4
19/10/2017 19:45,21.4
19/10/2017 20:00,22
19/10/2017 20:15,21.5
19/10/2017 20:30,21.6
19/10/2017 20:45,21.8
19/10/2017 21:00,21.7
19/10/2017 21:15,21.8
19/10/2017 21:30,21.6
19/10/2017 21:45,21.6
19/10/2017 22:00,21.6
19/10/2017 22:15,21.4
19/10/2017 22:30,21.3
19/10/2017 22:45,21
19/10/2017 23:00,20.9
19/10/2017 23:15,20.5
19/10/2017 23:30,23.1
19/10/2017 23:45,23.6
20/10/2017 0:00,21.9
20/10/2017 0:15,20.9
20/10/2017 0:30,20.2
20/10/2017 0:45,19.7
20/10/2017 1:00,19.3
20/10/2017 1:15,18.9
20/10/2017 1:30,18.6
20/10/2017 1:45,18.3
20/10/2017 2:00,18.1
20/10/2017 2:15,17.8
20/10/2017 2:30,17.4
20/10/2017 2:45,17.2
20/10/2017 3:00,16.8
20/10/2017 3:15,16.6
20/10/2017 3:30,16.5
20/10/2017 3:45,16.3
20/10/2017 4:00,16.1
20/10/2017 4:15,16
20/10/2017 4:30,16
20/10/2017 4:45,15.9
20/10/2017 5:00,16.1
20/10/2017 5:15,15.9
20/10/2017 5:30,15.8
20/10/2017 5:45,15.6
20/10/2017 6:00,15.3
20/10/2017 6:15,15.2
20/10/2017 6:30,15.2
20/10/2017 6:45,15.2
20/10/2017 7:00,15.2
20/10/2017 7:15,15.2
20/10/2017 7:30,15.9
20/10/2017 7:45,16
20/10/2017 8:00,16.2
20/10/2017 8:15,23.6
20/10/2017 8:30,23.1
20/10/2017 8:45,23.6
20/10/2017 9:00,22.8
20/10/2017 9:15,21.6
20/10/2017 9:30,22.6
20/10/2017 9:45,24.1
20/10/2017 10:00,20.9
20/10/2017 10:15,23.3
20/10/2017 10:30,23.1
20/10/2017 10:45,23.1
20/10/2017 11:00,21.2
20/10/2017 11:15,22.7
20/10/2017 11:30,22.2
20/10/2017 11:45,21.5
20/10/2017 12:00,21.6
20/10/2017 12:15,21.2
20/10/2017 12:30,21.5
20/10/2017 12:45,21.5
20/10/2017 13:00,21
20/10/2017 13:15,21.3
20/10/2017 13:30,21.4
20/10/2017 13:45,21.4
20/10/2017 14:00,22.3
20/10/2017 14:15,21
20/10/2017 14:30,20.7
20/10/2017 14:45,20.8
20/10/2017 15:00,23.7
20/10/2017 15:15,21.1
20/10/2017 15:30,20.6
20/10/2017 15:45,20.9
20/10/2017 16:00,21.5
20/10/2017 16:15,21.4
20/10/2017 16:30,21.6
20/10/2017 16:45,21.3
20/10/2017 17:00,21.6
20/10/2017 17:15,21.3
20/10/2017 17:30,21.6
20/10/2017 17:45,21.4
20/10/2017 18:00,21.7
20/10/2017 18:15,23.4
20/10/2017 18:30,22
20/10/2017 18:45,21.4
20/10/2017 19:00,21.8
20/10/2017 19:15,22.4
20/10/2017 19:30,22.7
20/10/2017 19:45,21.5
20/10/2017 20:00,23.1
20/10/2017 20:15,22.8
20/10/2017 20:30,22
20/10/2017 20:45,23
20/10/2017 21:00,21.6
20/10/2017 21:15,23.1
20/10/2017 21:30,21.5
20/10/2017 21:45,22.6
20/10/2017 22:00,23.3
20/10/2017 22:15,23.4
20/10/2017 22:30,22.6
20/10/2017 22:45,21.2
20/10/2017 23:00,23.5
20/10/2017 23:15,21.6
20/10/2017 23:30,22.7
20/10/2017 23:45,22.8
21/10/2017 0:00,21.6
21/10/2017 0:15,20.5
21/10/2017 0:30,19.8
21/10/2017 0:45,19.3
21/10/2017 1:00,18.9
21/10/2017 1:15,18.6
21/10/2017 1:30,18.1
21/10/2017 1:45,17.8
21/10/2017 2:00,17.4
21/10/2017 2:15,17.1
21/10/2017 2:30,16.7
21/10/2017 2:45,16.5
21/10/2017 3:00,16.4
21/10/2017 3:15,16.1
21/10/2017 3:30,16
21/10/2017 3:45,15.9
21/10/2017 4:00,15.8
21/10/2017 4:15,15.7
21/10/2017 4:30,15.6
21/10/2017 4:45,15.5
21/10/2017 5:00,15.4
21/10/2017 5:15,15.3
21/10/2017 5:30,15.2
21/10/2017 5:45,15.2
21/10/2017 6:00,15.2
21/10/2017 6:15,15.1
21/10/2017 6:30,15.1
21/10/2017 6:45,14.9
21/10/2017 7:00,14.8
21/10/2017 7:15,14.8
21/10/2017 7:30,14.8
21/10/2017 7:45,14.8
21/10/2017 8:00,14.9
21/10/2017 8:15,21.6
21/10/2017 8:30,23.3
21/10/2017 8:45,23.3
21/10/2017 9:00,23.4
21/10/2017 9:15,23.6
21/10/2017 9:30,20.8
21/10/2017 9:45,23
21/10/2017 10:00,24.5
21/10/2017 10:15,23.7
21/10/2017 10:30,21.6
21/10/2017 10:45,23.4
21/10/2017 11:00,21.5
21/10/2017 11:15,21.7
21/10/2017 11:30,24.3
21/10/2017 11:45,24.6
21/10/2017 12:00,22.5
21/10/2017 12:15,21.6
21/10/2017 12:30,22
21/10/2017 12:45,23.3
21/10/2017 13:00,21
21/10/2017 13:15,21.5
21/10/2017 13:30,22.6
21/10/2017 13:45,24.3
21/10/2017 14:00,24.5
21/10/2017 14:15,22
21/10/2017 14:30,21.5
21/10/2017 14:45,23
21/10/2017 15:00,22.8
21/10/2017 15:15,21.5
21/10/2017 15:30,24.9
21/10/2017 15:45,21.4
21/10/2017 16:00,22.2
21/10/2017 16:15,21.4
21/10/2017 16:30,21.9
21/10/2017 16:45,24.5
21/10/2017 17:00,21.2
21/10/2017 17:15,23.3
21/10/2017 17:30,21.8
21/10/2017 17:45,22.9
21/10/2017 18:00,21.8
21/10/2017 18:15,21
21/10/2017 18:30,20.5
21/10/2017 18:45,20
21/10/2017 19:00,19.6
21/10/2017 19:15,19.3
21/10/2017 19:30,18.9
21/10/2017 19:45,18.7
21/10/2017 20:00,18.2
21/10/2017 20:15,18.1
21/10/2017 20:30,17.8
21/10/2017 20:45,17.5
21/10/2017 21:00,17.3
21/10/2017 21:15,17.1
21/10/2017 21:30,16.8
21/10/2017 21:45,16.6
21/10/2017 22:00,16.3
21/10/2017 22:15,16
21/10/2017 22:30,15.9
21/10/2017 22:45,15.7
21/10/2017 23:00,15.6
21/10/2017 23:15,15.5
21/10/2017 23:30,15.4
21/10/2017 23:45,15.3
22/10/2017 0:00,15.2
22/10/2017 0:15,15.1
22/10/2017 0:30,15
22/10/2017 0:45,14.9
22/10/2017 1:00,14.8
22/10/2017 1:15,14.6
22/10/2017 1:30,14.5
22/10/2017 1:45,14.5
22/10/2017 2:00,14.4
22/10/2017 2:15,14.5
22/10/2017 2:30,14.3
22/10/2017 2:45,14.2
22/10/2017 3:00,14.1
22/10/2017 3:15,13.9
22/10/2017 3:30,13.7
22/10/2017 3:45,13.7
22/10/2017 4:00,13.7
22/10/2017 4:15,13.6
22/10/2017 4:30,13.6
22/10/2017 4:45,13.6
22/10/2017 5:00,13.5
22/10/2017 5:15,13.5
22/10/2017 5:30,13.5
22/10/2017 5:45,13.5
22/10/2017 6:00,13.5
22/10/2017 6:15,13.5
22/10/2017 6:30,13.4
22/10/2017 6:45,13.4
22/10/2017 7:00,13.4
22/10/2017 7:15,13.3
22/10/2017 7:30,13.3
22/10/2017 7:45,13.3
22/10/2017 8:00,13.3
22/10/2017 8:15,13.3
22/10/2017 8:30,13.3
22/10/2017 8:45,13.4
22/10/2017 9:00,13.4
22/10/2017 9:15,13.4
22/10/2017 9:30,13.4
22/10/2017 9:45,13.5
22/10/2017 10:00,13.5
22/10/2017 10:15,13.5
22/10/2017 10:30,13.6
22/10/2017 10:45,13.6
22/10/2017 11:00,13.7
22/10/2017 11:15,13.7
22/10/2017 11:30,13.7
22/10/2017 11:45,13.9
22/10/2017 12:00,13.9
22/10/2017 12:15,14
22/10/2017 12:30,14
22/10/2017 12:45,14
22/10/2017 13:00,14
22/10/2017 13:15,14.1
22/10/2017 13:30,14.2
22/10/2017 13:45,14.2
22/10/2017 14:00,14.3
22/10/2017 14:15,14.4
22/10/2017 14:30,14.5
22/10/2017 14:45,14.7
22/10/2017 15:00,14.8
22/10/2017 15:15,15
22/10/2017 15:30,15.1
22/10/2017 15:45,15.2
22/10/2017 16:00,15.3
22/10/2017 16:15,15.4
22/10/2017 16:30,15.4
22/10/2017 16:45,15.4
22/10/2017 17:00,15.5
22/10/2017 17:15,15.5
22/10/2017 17:30,15.5
22/10/2017 17:45,15.4
22/10/2017 18:00,15.4
22/10/2017 18:15,15.4
22/10/2017 18:30,15.4
22/10/2017 18:45,15.3
22/10/2017 19:00,15.3
22/10/2017 19:15,15.2
22/10/2017 19:30,15.2
22/10/2017 19:45,15.2
22/10/2017 20:00,15.2
22/10/2017 20:15,15.1
22/10/2017 20:30,15.1
22/10/2017 20:45,15
22/10/2017 21:00,15
22/10/2017 21:15,14.9
22/10/2017 21:30,14.9
22/10/2017 21:45,14.9
22/10/2017 22:00,14.9
22/10/2017 22:15,14.8
22/10/2017 22:30,14.8
22/10/2017 22:45,14.8
22/10/2017 23:00,14.8
22/10/2017 23:15,14.7
22/10/2017 23:30,14.7
22/10/2017 23:45,14.7
23/10/2017 0:00,14.6
23/10/2017 0:15,14.6
23/10/2017 0:30,14.5
23/10/2017 0:45,14.5
23/10/2017 1:00,14.5
23/10/2017 1:15,14.5
23/10/2017 1:30,14.5
23/10/2017 1:45,14.5
23/10/2017 2:00,14.5
23/10/2017 2:15,14.5
23/10/2017 2:30,14.5
23/10/2017 2:45,14.5
23/10/2017 3:00,14.4
23/10/2017 3:15,14.3
23/10/2017 3:30,14.2
23/10/2017 3:45,14.1
23/10/2017 4:00,14.1
23/10/2017 4:15,14.1
23/10/2017 4:30,14
23/10/2017 4:45,14
23/10/2017 5:00,14
23/10/2017 5:15,14
23/10/2017 5:30,14.1
23/10/2017 5:45,14
23/10/2017 6:00,13.8
23/10/2017 6:15,13.7
23/10/2017 6:30,13.7
23/10/2017 6:45,13.7
23/10/2017 7:00,13.6
23/10/2017 7:15,13.5
23/10/2017 7:30,13.5
23/10/2017 7:45,13.5
23/10/2017 8:00,13.6
23/10/2017 8:15,22.8
23/10/2017 8:30,23.8
23/10/2017 8:45,23.9
23/10/2017 9:00,23.9
23/10/2017 9:15,23.9
23/10/2017 9:30,23.9
23/10/2017 9:45,24.2
23/10/2017 10:00,24.5
23/10/2017 10:15,21.8
23/10/2017 10:30,23.6
23/10/2017 10:45,24.6
23/10/2017 11:00,20.9
23/10/2017 11:15,23.6
23/10/2017 11:30,21.8
23/10/2017 11:45,25.1
23/10/2017 12:00,23.8
23/10/2017 12:15,24.3
23/10/2017 12:30,23.3
23/10/2017 12:45,21.7
23/10/2017 13:00,21.4
23/10/2017 13:15,22.5
23/10/2017 13:30,23.7
23/10/2017 13:45,21.8
23/10/2017 14:00,21.9
23/10/2017 14:15,23.1
23/10/2017 14:30,22.1
23/10/2017 14:45,21.9
23/10/2017 15:00,22.3
23/10/2017 15:15,21.8
23/10/2017 15:30,24.1
23/10/2017 15:45,21.7
23/10/2017 16:00,22.1
23/10/2017 16:15,21.7
23/10/2017 16:30,21.6
23/10/2017 16:45,21.9
23/10/2017 17:00,21.6
23/10/2017 17:15,21.6
23/10/2017 17:30,21.6
23/10/2017 17:45,22.4
23/10/2017 18:00,21.8
23/10/2017 18:15,23.2
23/10/2017 18:30,23.9
23/10/2017 18:45,24.3
23/10/2017 19:00,21.7
23/10/2017 19:15,23.8
23/10/2017 19:30,21.4
23/10/2017 19:45,22.2
23/10/2017 20:00,23.4
23/10/2017 20:15,21.6
23/10/2017 20:30,22
23/10/2017 20:45,21.4
23/10/2017 21:00,21.5
23/10/2017 21:15,21.2
23/10/2017 21:30,20.9
23/10/2017 21:45,20.7
23/10/2017 22:00,20.4
23/10/2017 22:15,20.2
23/10/2017 22:30,19.9
23/10/2017 22:45,19.6
23/10/2017 23:00,19.5
23/10/2017 23:15,19.3
23/10/2017 23:30,19.1
23/10/2017 23:45,18.9
24/10/2017 0:00,18.8
24/10/2017 0:15,18.5
24/10/2017 0:30,18.3
24/10/2017 0:45,18.1
24/10/2017 1:00,18
24/10/2017 1:15,17.8
24/10/2017 1:30,17.6
24/10/2017 1:45,17.5
24/10/2017 2:00,17.4
24/10/2017 2:15,17.3
24/10/2017 2:30,17.2
24/10/2017 2:45,17
24/10/2017 3:00,16.8
24/10/2017 3:15,16.7
24/10/2017 3:30,16.7
24/10/2017 3:45,16.6
24/10/2017 4:00,16.4
24/10/2017 4:15,16.2
24/10/2017 4:30,16.1
24/10/2017 4:45,16
24/10/2017 5:00,16
24/10/2017 5:15,15.9
24/10/2017 5:30,15.8
24/10/2017 5:45,15.7
24/10/2017 6:00,15.6
24/10/2017 6:15,15.5
24/10/2017 6:30,15.5
24/10/2017 6:45,15.5
24/10/2017 7:00,15.4
24/10/2017 7:15,15.4
24/10/2017 7:30,15.3
24/10/2017 7:45,15.4
24/10/2017 8:00,15.4
24/10/2017 8:15,23.8
24/10/2017 8:30,23.8
24/10/2017 8:45,23.8
24/10/2017 9:00,23.8
24/10/2017 9:15,21.4
24/10/2017 9:30,23.5
24/10/2017 9:45,24.4
24/10/2017 10:00,21.5
24/10/2017 10:15,21.6
24/10/2017 10:30,21.8
24/10/2017 10:45,22.7
24/10/2017 11:00,21.6
24/10/2017 11:15,21.7
24/10/2017 11:30,23.3
24/10/2017 11:45,21.6
24/10/2017 12:00,22.4
24/10/2017 12:15,21.9
24/10/2017 12:30,22
24/10/2017 12:45,21.9
24/10/2017 13:00,22
24/10/2017 13:15,21.9
24/10/2017 13:30,22.1
24/10/2017 13:45,22.3
24/10/2017 14:00,22.3
24/10/2017 14:15,22.4
24/10/2017 14:30,22.5
24/10/2017 14:45,21.8
24/10/2017 15:00,21.6
24/10/2017 15:15,21.6
24/10/2017 15:30,21.8
24/10/2017 15:45,22.1
24/10/2017 16:00,20.6
24/10/2017 16:15,21.6
24/10/2017 16:30,21.6
24/10/2017 16:45,21.2
24/10/2017 17:00,22.2
24/10/2017 17:15,22.2
24/10/2017 17:30,22.1
24/10/2017 17:45,21.6
24/10/2017 18:00,21.6
24/10/2017 18:15,21.6
24/10/2017 18:30,21.5
24/10/2017 18:45,21.3
24/10/2017 19:00,21.1
24/10/2017 19:15,20.9
24/10/2017 19:30,20.8
24/10/2017 19:45,20.6
24/10/2017 20:00,20.3
24/10/2017 20:15,20.2
24/10/2017 20:30,19.9
24/10/2017 20:45,19.6
24/10/2017 21:00,19.5
24/10/2017 21:15,19.4
24/10/2017 21:30,19.1
24/10/2017 21:45,19
24/10/2017 22:00,18.8
24/10/2017 22:15,18.4
24/10/2017 22:30,18.2
24/10/2017 22:45,18.1
24/10/2017 23:00,17.9
24/10/2017 23:15,17.8
24/10/2017 23:30,17.7
24/10/2017 23:45,17.5
25/10/2017 0:00,17.4
25/10/2017 0:15,17.4
25/10/2017 0:30,17.3
25/10/2017 0:45,17.1
25/10/2017 1:00,16.9
25/10/2017 1:15,16.8
25/10/2017 1:30,16.7
25/10/2017 1:45,16.7
25/10/2017 2:00,16.6
25/10/2017 2:15,16.5
25/10/2017 2:30,16.3
25/10/2017 2:45,16.3
25/10/2017 3:00,16.2
25/10/2017 3:15,16.1
25/10/2017 3:30,16.1
25/10/2017 3:45,16
25/10/2017 4:00,16
25/10/2017 4:15,16
25/10/2017 4:30,16
25/10/2017 4:45,16
25/10/2017 5:00,16
25/10/2017 5:15,15.9
25/10/2017 5:30,15.9
25/10/2017 5:45,15.9
25/10/2017 6:00,15.9
25/10/2017 6:15,21.3
25/10/2017 6:30,23.9
25/10/2017 6:45,22.9
25/10/2017 7:00,24.6
25/10/2017 7:15,22.2
25/10/2017 7:30,23.1
25/10/2017 7:45,21.6
25/10/2017 8:00,24.8
25/10/2017 8:15,22.5
25/10/2017 8:30,22.8
25/10/2017 8:45,22.9
25/10/2017 9:00,23.9
25/10/2017 9:15,22.4
25/10/2017 9:30,21.6
25/10/2017 9:45,21.6
25/10/2017 10:00,23.8
25/10/2017 10:15,24.1
25/10/2017 10:30,22
25/10/2017 10:45,22.6
25/10/2017 11:00,21.4
25/10/2017 11:15,21.9
