Timestamp,Bld_64_DDC_1.1_S.Air_Temp(°C)
5/01/2018 16:30,19.9
5/01/2018 16:45,19.5
5/01/2018 17:00,19.8
5/01/2018 17:15,19.8
5/01/2018 17:30,19.4
5/01/2018 17:45,20
5/01/2018 18:00,19.5
5/01/2018 18:15,19.3
5/01/2018 18:30,19.8
5/01/2018 18:45,19.2
5/01/2018 19:00,19.7
5/01/2018 19:15,19.6
5/01/2018 19:30,19.8
5/01/2018 19:45,19.5
5/01/2018 20:00,19.5
5/01/2018 20:15,19.7
5/01/2018 20:30,19.7
5/01/2018 20:45,20
5/01/2018 21:00,19.9
5/01/2018 21:15,20.1
5/01/2018 21:30,20.6
5/01/2018 21:45,20.5
5/01/2018 22:00,20.3
5/01/2018 22:15,20.3
5/01/2018 22:30,20.2
5/01/2018 22:45,20
5/01/2018 23:00,20.3
5/01/2018 23:15,20.2
5/01/2018 23:30,20.7
5/01/2018 23:45,21.4
6/01/2018 0:00,22.1
6/01/2018 0:15,22.5
6/01/2018 0:30,22.7
6/01/2018 0:45,22.6
6/01/2018 1:00,22.4
6/01/2018 1:15,22.3
6/01/2018 1:30,22.3
6/01/2018 1:45,22.3
6/01/2018 2:00,22.3
6/01/2018 2:15,22.3
6/01/2018 2:30,22.3
6/01/2018 2:45,22.2
6/01/2018 3:00,22.2
6/01/2018 3:15,22.1
6/01/2018 3:30,22
6/01/2018 3:45,21.9
6/01/2018 4:00,21.9
6/01/2018 4:15,21.9
6/01/2018 4:30,21.9
6/01/2018 4:45,21.9
6/01/2018 5:00,21.9
6/01/2018 5:15,21.9
6/01/2018 5:30,22
6/01/2018 5:45,22.1
6/01/2018 6:00,22.2
6/01/2018 6:15,22.2
6/01/2018 6:30,22.2
6/01/2018 6:45,22.3
6/01/2018 7:00,22.4
6/01/2018 7:15,22.4
6/01/2018 7:30,22.6
6/01/2018 7:45,22.8
6/01/2018 8:00,23
6/01/2018 8:15,18.8
6/01/2018 8:30,19.1
6/01/2018 8:45,19.5
6/01/2018 9:00,20.2
6/01/2018 9:15,20.5
6/01/2018 9:30,20.2
6/01/2018 9:45,20.5
6/01/2018 10:00,19.9
6/01/2018 10:15,20.5
6/01/2018 10:30,19.5
6/01/2018 10:45,20.2
6/01/2018 11:00,19.9
6/01/2018 11:15,19.9
6/01/2018 11:30,19.9
6/01/2018 11:45,19.8
6/01/2018 12:00,19
6/01/2018 12:15,20
6/01/2018 12:30,19
6/01/2018 12:45,19.3
6/01/2018 13:00,19.4
6/01/2018 13:15,19.5
6/01/2018 13:30,19
6/01/2018 13:45,19.2
6/01/2018 14:00,19.6
6/01/2018 14:15,19.5
6/01/2018 14:30,19.3
6/01/2018 14:45,19.3
6/01/2018 15:00,19.5
6/01/2018 15:15,19.3
6/01/2018 15:30,19.1
6/01/2018 15:45,19.4
6/01/2018 16:00,19.1
6/01/2018 16:15,19.3
6/01/2018 16:30,19.3
6/01/2018 16:45,19.2
6/01/2018 17:00,19.2
6/01/2018 17:15,19.3
6/01/2018 17:30,19.2
6/01/2018 17:45,24.6
6/01/2018 18:00,26.9
6/01/2018 18:15,25.2
6/01/2018 18:30,25
6/01/2018 18:45,24.7
6/01/2018 19:00,24.8
6/01/2018 19:15,25.3
6/01/2018 19:30,25.1
6/01/2018 19:45,25.3
6/01/2018 20:00,25.3
6/01/2018 20:15,25.4
6/01/2018 20:30,25.5
6/01/2018 20:45,25.5
6/01/2018 21:00,25.4
6/01/2018 21:15,25.4
6/01/2018 21:30,25.2
6/01/2018 21:45,25.3
6/01/2018 22:00,25.3
6/01/2018 22:15,25
6/01/2018 22:30,25.1
6/01/2018 22:45,24.8
6/01/2018 23:00,24.7
6/01/2018 23:15,24.6
6/01/2018 23:30,24.6
6/01/2018 23:45,24.5
7/01/2018 0:00,24.1
7/01/2018 0:15,24.1
7/01/2018 0:30,24
7/01/2018 0:45,23.8
7/01/2018 1:00,23.8
7/01/2018 1:15,23.8
7/01/2018 1:30,23.7
7/01/2018 1:45,23.5
7/01/2018 2:00,23.5
7/01/2018 2:15,23.4
7/01/2018 2:30,23.3
7/01/2018 2:45,23.1
7/01/2018 3:00,23.1
7/01/2018 3:15,23.1
7/01/2018 3:30,23
7/01/2018 3:45,22.9
7/01/2018 4:00,22.9
7/01/2018 4:15,22.8
7/01/2018 4:30,22.6
7/01/2018 4:45,22.6
7/01/2018 5:00,22.6
7/01/2018 5:15,22.4
7/01/2018 5:30,22.4
7/01/2018 5:45,22.4
7/01/2018 6:00,22.4
7/01/2018 6:15,22.4
7/01/2018 6:30,22.4
7/01/2018 6:45,22.3
7/01/2018 7:00,22.3
7/01/2018 7:15,22.2
7/01/2018 7:30,22.2
7/01/2018 7:45,22.2
7/01/2018 8:00,22.2
7/01/2018 8:15,22.2
7/01/2018 8:30,22.3
7/01/2018 8:45,22.2
7/01/2018 9:00,22.2
7/01/2018 9:15,22.2
7/01/2018 9:30,22.3
7/01/2018 9:45,22.3
7/01/2018 10:00,22.3
7/01/2018 10:15,22.2
7/01/2018 10:30,22.2
7/01/2018 10:45,22.1
7/01/2018 11:00,22.3
7/01/2018 11:15,22.5
7/01/2018 11:30,22.7
7/01/2018 11:45,22.9
7/01/2018 12:00,23.1
7/01/2018 12:15,23.2
7/01/2018 12:30,23.2
7/01/2018 12:45,23.3
7/01/2018 13:00,23.3
7/01/2018 13:15,23.3
7/01/2018 13:30,23.1
7/01/2018 13:45,23.1
7/01/2018 14:00,23.1
7/01/2018 14:15,23.1
7/01/2018 14:30,23.1
7/01/2018 14:45,23.2
7/01/2018 15:00,23.4
7/01/2018 15:15,23.6
7/01/2018 15:30,23.6
7/01/2018 15:45,23.6
7/01/2018 16:00,23.5
