Timestamp,Bld_64_DDC_1.1_Rm_Temp(°C)
25/11/2017 16:30,21
25/11/2017 16:45,21.1
25/11/2017 17:00,20.7
25/11/2017 17:15,20.7
25/11/2017 17:30,21.1
25/11/2017 17:45,21.5
25/11/2017 18:00,21.7
25/11/2017 18:15,21.9
25/11/2017 18:30,22
25/11/2017 18:45,22.1
25/11/2017 19:00,22.2
25/11/2017 19:15,22.3
25/11/2017 19:30,22.4
25/11/2017 19:45,22.5
25/11/2017 20:00,22.5
25/11/2017 20:15,22.5
25/11/2017 20:30,22.6
25/11/2017 20:45,22.6
25/11/2017 21:00,22.6
25/11/2017 21:15,22.6
25/11/2017 21:30,22.6
25/11/2017 21:45,22.6
25/11/2017 22:00,22.6
25/11/2017 22:15,22.6
25/11/2017 22:30,22.5
25/11/2017 22:45,22.5
25/11/2017 23:00,22.5
25/11/2017 23:15,22.2
25/11/2017 23:30,21.9
25/11/2017 23:45,21.9
26/11/2017 0:00,21.7
26/11/2017 0:15,21.7
26/11/2017 0:30,21.7
26/11/2017 0:45,21.6
26/11/2017 1:00,21.6
26/11/2017 1:15,21.5
26/11/2017 1:30,21.4
26/11/2017 1:45,21.4
26/11/2017 2:00,21.3
26/11/2017 2:15,21.3
26/11/2017 2:30,21.3
26/11/2017 2:45,21.2
26/11/2017 3:00,21.2
26/11/2017 3:15,21.2
26/11/2017 3:30,21.2
26/11/2017 3:45,21.2
26/11/2017 4:00,21.2
26/11/2017 4:15,21.2
26/11/2017 4:30,21.2
26/11/2017 4:45,21.2
26/11/2017 5:00,21.2
26/11/2017 5:15,21.2
26/11/2017 5:30,21.1
26/11/2017 5:45,21
26/11/2017 6:00,20.9
26/11/2017 6:15,20.8
26/11/2017 6:30,20.9
26/11/2017 6:45,20.8
26/11/2017 7:00,20.8
26/11/2017 7:15,20.8
26/11/2017 7:30,20.8
26/11/2017 7:45,20.8
26/11/2017 8:00,20.8
26/11/2017 8:15,20.9
26/11/2017 8:30,22.1
26/11/2017 8:45,20.3
26/11/2017 9:00,20.1
26/11/2017 9:15,20.2
26/11/2017 9:30,20.5
26/11/2017 9:45,20.6
26/11/2017 10:00,20.7
26/11/2017 10:15,21
26/11/2017 10:30,20.9
26/11/2017 10:45,21
26/11/2017 11:00,21
26/11/2017 11:15,21.2
26/11/2017 11:30,21.4
26/11/2017 11:45,21.9
26/11/2017 12:00,23.3
26/11/2017 12:15,21.2
26/11/2017 12:30,20.7
26/11/2017 12:45,20.7
26/11/2017 13:00,20.8
26/11/2017 13:15,22.7
26/11/2017 13:30,21.5
26/11/2017 13:45,21.2
26/11/2017 14:00,21.1
26/11/2017 14:15,20.8
26/11/2017 14:30,21.2
26/11/2017 14:45,21.5
26/11/2017 15:00,20.8
26/11/2017 15:15,20.2
26/11/2017 15:30,20.3
26/11/2017 15:45,20.5
26/11/2017 16:00,20.6
26/11/2017 16:15,21
26/11/2017 16:30,21.2
