Timestamp,Bld_64_DDC_1.1_Rm_Temp(°C)
20/09/2017 15:30,20.8
20/09/2017 15:45,21.2
20/09/2017 16:00,21.1
20/09/2017 16:15,20.9
20/09/2017 16:30,21.1
20/09/2017 16:45,20.9
20/09/2017 17:00,21.1
20/09/2017 17:15,21
20/09/2017 17:30,20.9
20/09/2017 17:45,21.1
20/09/2017 18:00,21.2
20/09/2017 18:15,21.2
20/09/2017 18:30,20.8
20/09/2017 18:45,20.8
20/09/2017 19:00,20.9
20/09/2017 19:15,20.9
20/09/2017 19:30,20.9
20/09/2017 19:45,21.3
20/09/2017 20:00,20.9
20/09/2017 20:15,19.8
20/09/2017 20:30,18.6
20/09/2017 20:45,17.9
20/09/2017 21:00,17.4
20/09/2017 21:15,17
20/09/2017 21:30,16.8
20/09/2017 21:45,16.6
20/09/2017 22:00,16.4
20/09/2017 22:15,16.3
20/09/2017 22:30,16.3
20/09/2017 22:45,16.2
20/09/2017 23:00,16
20/09/2017 23:15,15.9
20/09/2017 23:30,15.7
20/09/2017 23:45,15.6
21/09/2017 0:00,15.6
21/09/2017 0:15,15.5
21/09/2017 0:30,15.4
21/09/2017 0:45,15.4
21/09/2017 1:00,15.4
21/09/2017 1:15,15.3
21/09/2017 1:30,15.2
21/09/2017 1:45,15.1
21/09/2017 2:00,15.1
21/09/2017 2:15,15
21/09/2017 2:30,15
21/09/2017 2:45,15
21/09/2017 3:00,15
21/09/2017 3:15,14.9
21/09/2017 3:30,14.9
21/09/2017 3:45,15
21/09/2017 4:00,14.9
21/09/2017 4:15,15
21/09/2017 4:30,15
21/09/2017 4:45,15
21/09/2017 5:00,15
21/09/2017 5:15,15.1
21/09/2017 5:30,15.1
21/09/2017 5:45,15.1
21/09/2017 6:00,15.1
21/09/2017 6:15,15.2
21/09/2017 6:30,15.3
21/09/2017 6:45,15.3
21/09/2017 7:00,15.3
21/09/2017 7:15,15.2
21/09/2017 7:30,15.2
21/09/2017 7:45,15.2
21/09/2017 8:00,15.2
21/09/2017 8:15,18.4
21/09/2017 8:30,20.5
21/09/2017 8:45,20.9
21/09/2017 9:00,21
21/09/2017 9:15,21.2
21/09/2017 9:30,20.7
21/09/2017 9:45,21.2
21/09/2017 10:00,20.6
21/09/2017 10:15,21.2
21/09/2017 10:30,21.1
21/09/2017 10:45,21
21/09/2017 11:00,21.2
21/09/2017 11:15,21
21/09/2017 11:30,21
21/09/2017 11:45,21.1
21/09/2017 12:00,21.2
21/09/2017 12:15,21.1
21/09/2017 12:30,20.9
21/09/2017 12:45,21
21/09/2017 13:00,21.2
21/09/2017 13:15,21.2
21/09/2017 13:30,21.3
21/09/2017 13:45,21.4
21/09/2017 14:00,21.6
21/09/2017 14:15,21.3
21/09/2017 14:30,21.2
21/09/2017 14:45,21.2
21/09/2017 15:00,21.1
21/09/2017 15:15,21.2
21/09/2017 15:30,21.1
21/09/2017 15:45,21.1
21/09/2017 16:00,21.1
21/09/2017 16:15,21.1
21/09/2017 16:30,21.1
21/09/2017 16:45,21.1
21/09/2017 17:00,21
21/09/2017 17:15,21
21/09/2017 17:30,20.9
21/09/2017 17:45,20.9
21/09/2017 18:00,20.8
21/09/2017 18:15,21.4
21/09/2017 18:30,21.2
21/09/2017 18:45,21.4
21/09/2017 19:00,21.4
21/09/2017 19:15,21.2
21/09/2017 19:30,21
21/09/2017 19:45,20.8
21/09/2017 20:00,19.5
21/09/2017 20:15,20.1
21/09/2017 20:30,20.5
21/09/2017 20:45,20.6
21/09/2017 21:00,20.5
21/09/2017 21:15,20.7
21/09/2017 21:30,20.5
21/09/2017 21:45,21.1
21/09/2017 22:00,21
21/09/2017 22:15,21
21/09/2017 22:30,21.2
21/09/2017 22:45,20.9
21/09/2017 23:00,21.2
21/09/2017 23:15,20.9
21/09/2017 23:30,20.8
21/09/2017 23:45,19.8
22/09/2017 0:00,18.9
22/09/2017 0:15,18.1
22/09/2017 0:30,17.7
22/09/2017 0:45,17.4
22/09/2017 1:00,17.1
22/09/2017 1:15,16.9
22/09/2017 1:30,16.7
22/09/2017 1:45,16.5
22/09/2017 2:00,16.5
22/09/2017 2:15,16.4
22/09/2017 2:30,16.3
22/09/2017 2:45,16.3
22/09/2017 3:00,16.2
22/09/2017 3:15,16
22/09/2017 3:30,16
22/09/2017 3:45,16
22/09/2017 4:00,16
22/09/2017 4:15,16
22/09/2017 4:30,15.9
22/09/2017 4:45,15.9
22/09/2017 5:00,15.8
22/09/2017 5:15,15.6
22/09/2017 5:30,15.6
22/09/2017 5:45,15.5
22/09/2017 6:00,15.4
22/09/2017 6:15,15.3
22/09/2017 6:30,15.2
22/09/2017 6:45,15.3
22/09/2017 7:00,15.4
22/09/2017 7:15,15.3
22/09/2017 7:30,15.2
22/09/2017 7:45,15.3
22/09/2017 8:00,15.4
22/09/2017 8:15,19.1
22/09/2017 8:30,20.6
22/09/2017 8:45,21
22/09/2017 9:00,20.9
22/09/2017 9:15,21
22/09/2017 9:30,21
22/09/2017 9:45,21.1
22/09/2017 10:00,21.1
22/09/2017 10:15,21.1
22/09/2017 10:30,21.1
22/09/2017 10:45,21
22/09/2017 11:00,21
22/09/2017 11:15,21
22/09/2017 11:30,21
22/09/2017 11:45,21.1
22/09/2017 12:00,21.2
22/09/2017 12:15,21.4
22/09/2017 12:30,21.6
22/09/2017 12:45,21.8
22/09/2017 13:00,21.3
22/09/2017 13:15,21.3
22/09/2017 13:30,21.2
22/09/2017 13:45,21.2
22/09/2017 14:00,21.2
22/09/2017 14:15,21.3
22/09/2017 14:30,20.9
22/09/2017 14:45,21
22/09/2017 15:00,21
22/09/2017 15:15,20.9
22/09/2017 15:30,20.9
22/09/2017 15:45,20.9
22/09/2017 16:00,21.1
22/09/2017 16:15,21.1
22/09/2017 16:30,21.1
22/09/2017 16:45,21
22/09/2017 17:00,20.9
22/09/2017 17:15,20.9
22/09/2017 17:30,20.9
22/09/2017 17:45,20.9
22/09/2017 18:00,20.9
22/09/2017 18:15,20.9
22/09/2017 18:30,21.1
22/09/2017 18:45,21.1
22/09/2017 19:00,21
22/09/2017 19:15,21
22/09/2017 19:30,20.9
22/09/2017 19:45,20.9
22/09/2017 20:00,21
22/09/2017 20:15,21
22/09/2017 20:30,20.9
22/09/2017 20:45,20.9
22/09/2017 21:00,21.1
22/09/2017 21:15,21
22/09/2017 21:30,21
22/09/2017 21:45,21
22/09/2017 22:00,21
22/09/2017 22:15,21
22/09/2017 22:30,21
22/09/2017 22:45,20.9
22/09/2017 23:00,20.8
22/09/2017 23:15,20.8
22/09/2017 23:30,20.7
22/09/2017 23:45,20.4
23/09/2017 0:00,20
23/09/2017 0:15,19.7
23/09/2017 0:30,19.4
23/09/2017 0:45,19.2
23/09/2017 1:00,19.1
23/09/2017 1:15,19.1
23/09/2017 1:30,18.9
23/09/2017 1:45,18.8
23/09/2017 2:00,18.7
23/09/2017 2:15,18.7
23/09/2017 2:30,18.6
23/09/2017 2:45,18.7
23/09/2017 3:00,18.7
23/09/2017 3:15,18.7
23/09/2017 3:30,18.6
23/09/2017 3:45,18.6
23/09/2017 4:00,18.6
23/09/2017 4:15,18.6
23/09/2017 4:30,18.5
23/09/2017 4:45,18.5
23/09/2017 5:00,18.5
23/09/2017 5:15,18.5
23/09/2017 5:30,18.5
23/09/2017 5:45,18.5
23/09/2017 6:00,18.5
23/09/2017 6:15,18.5
23/09/2017 6:30,18.5
23/09/2017 6:45,18.5
23/09/2017 7:00,18.6
23/09/2017 7:15,18.5
23/09/2017 7:30,18.5
23/09/2017 7:45,18.6
23/09/2017 8:00,18.6
23/09/2017 8:15,20.4
23/09/2017 8:30,21.3
23/09/2017 8:45,20.9
23/09/2017 9:00,20.9
23/09/2017 9:15,21.2
23/09/2017 9:30,21.2
23/09/2017 9:45,21.4
23/09/2017 10:00,21.6
23/09/2017 10:15,21.5
23/09/2017 10:30,21.4
23/09/2017 10:45,21.3
23/09/2017 11:00,21.2
23/09/2017 11:15,21.2
23/09/2017 11:30,21
23/09/2017 11:45,21.2
23/09/2017 12:00,21.1
23/09/2017 12:15,21
23/09/2017 12:30,20.9
23/09/2017 12:45,21.1
23/09/2017 13:00,21.2
23/09/2017 13:15,21.2
23/09/2017 13:30,21.2
23/09/2017 13:45,21
23/09/2017 14:00,21
23/09/2017 14:15,21.1
23/09/2017 14:30,21.1
23/09/2017 14:45,21.1
23/09/2017 15:00,21
23/09/2017 15:15,21
23/09/2017 15:30,21.1
23/09/2017 15:45,21
23/09/2017 16:00,20.9
23/09/2017 16:15,20.8
23/09/2017 16:30,20.8
23/09/2017 16:45,20.6
23/09/2017 17:00,21.2
23/09/2017 17:15,21.4
23/09/2017 17:30,21.4
23/09/2017 17:45,21.2
23/09/2017 18:00,20.6
23/09/2017 18:15,19.9
23/09/2017 18:30,19.4
23/09/2017 18:45,19.1
23/09/2017 19:00,18.9
23/09/2017 19:15,18.8
23/09/2017 19:30,18.7
23/09/2017 19:45,18.5
23/09/2017 20:00,18.4
23/09/2017 20:15,18.4
23/09/2017 20:30,18.3
23/09/2017 20:45,18.1
23/09/2017 21:00,18.1
23/09/2017 21:15,18
23/09/2017 21:30,17.9
23/09/2017 21:45,17.9
23/09/2017 22:00,17.8
23/09/2017 22:15,17.8
23/09/2017 22:30,17.8
23/09/2017 22:45,17.7
23/09/2017 23:00,17.7
23/09/2017 23:15,17.7
23/09/2017 23:30,17.6
23/09/2017 23:45,17.5
24/09/2017 0:00,17.3
24/09/2017 0:15,17.3
24/09/2017 0:30,17.2
24/09/2017 0:45,17
24/09/2017 1:00,17
24/09/2017 1:15,17
24/09/2017 1:30,17
24/09/2017 1:45,16.9
24/09/2017 2:00,16.9
24/09/2017 2:15,16.9
24/09/2017 2:30,16.8
24/09/2017 2:45,16.7
24/09/2017 3:00,16.6
24/09/2017 3:15,16.6
24/09/2017 3:30,16.4
24/09/2017 3:45,16.4
24/09/2017 4:00,16.4
24/09/2017 4:15,16.3
24/09/2017 4:30,16.3
24/09/2017 4:45,16.2
24/09/2017 5:00,16.1
24/09/2017 5:15,16.1
24/09/2017 5:30,16
24/09/2017 5:45,15.9
24/09/2017 6:00,15.8
24/09/2017 6:15,15.8
24/09/2017 6:30,15.8
24/09/2017 6:45,15.7
24/09/2017 7:00,15.7
24/09/2017 7:15,15.6
24/09/2017 7:30,15.6
