Timestamp,Bld_64_DDC_1.1_Rm_Temp(°C)
14/08/2017 10:30,20.9
14/08/2017 10:45,21
14/08/2017 11:00,21.1
14/08/2017 11:15,21.1
14/08/2017 11:30,21.1
14/08/2017 11:45,21.2
14/08/2017 12:00,21.2
14/08/2017 12:15,21
14/08/2017 12:30,21
14/08/2017 12:45,21.1
14/08/2017 13:00,21
14/08/2017 13:15,21.1
14/08/2017 13:30,21.1
14/08/2017 13:45,21.3
14/08/2017 14:00,21
14/08/2017 14:15,21.3
14/08/2017 14:30,21.5
14/08/2017 14:45,21.5
14/08/2017 15:00,21.4
14/08/2017 15:15,21.2
14/08/2017 15:30,21.1
14/08/2017 15:45,21.1
14/08/2017 16:00,21
14/08/2017 16:15,21
14/08/2017 16:30,20.9
14/08/2017 16:45,20.9
14/08/2017 17:00,21.2
14/08/2017 17:15,21.1
14/08/2017 17:30,21.1
14/08/2017 17:45,20.8
14/08/2017 18:00,20.6
14/08/2017 18:15,20.3
14/08/2017 18:30,20.3
14/08/2017 18:45,21
14/08/2017 19:00,20.7
14/08/2017 19:15,20.7
14/08/2017 19:30,20.7
14/08/2017 19:45,20.9
14/08/2017 20:00,21
14/08/2017 20:15,20.9
14/08/2017 20:30,21
14/08/2017 20:45,19.9
14/08/2017 21:00,18.9
14/08/2017 21:15,18.1
14/08/2017 21:30,17.7
14/08/2017 21:45,17.2
14/08/2017 22:00,17
14/08/2017 22:15,16.7
14/08/2017 22:30,16.5
14/08/2017 22:45,16.3
14/08/2017 23:00,16.1
14/08/2017 23:15,15.9
14/08/2017 23:30,15.7
14/08/2017 23:45,15.6
15/08/2017 0:00,15.5
15/08/2017 0:15,15.3
15/08/2017 0:30,15.1
15/08/2017 0:45,15
15/08/2017 1:00,14.9
15/08/2017 1:15,14.8
15/08/2017 1:30,14.8
15/08/2017 1:45,14.7
15/08/2017 2:00,14.6
15/08/2017 2:15,14.5
15/08/2017 2:30,14.5
15/08/2017 2:45,14.5
15/08/2017 3:00,14.5
15/08/2017 3:15,14.5
15/08/2017 3:30,14.6
15/08/2017 3:45,14.6
15/08/2017 4:00,14.7
15/08/2017 4:15,14.8
15/08/2017 4:30,14.8
15/08/2017 4:45,14.8
15/08/2017 5:00,14.9
15/08/2017 5:15,15
15/08/2017 5:30,15
15/08/2017 5:45,15
15/08/2017 6:00,15.1
15/08/2017 6:15,15.2
15/08/2017 6:30,15.2
15/08/2017 6:45,15.2
15/08/2017 7:00,15.3
15/08/2017 7:15,15.3
15/08/2017 7:30,15.3
15/08/2017 7:45,15.3
15/08/2017 8:00,15.3
15/08/2017 8:15,17.6
15/08/2017 8:30,20.3
15/08/2017 8:45,20.6
15/08/2017 9:00,20.9
15/08/2017 9:15,21
15/08/2017 9:30,21.1
15/08/2017 9:45,21
15/08/2017 10:00,20.5
15/08/2017 10:15,20.8
15/08/2017 10:30,21
15/08/2017 10:45,21
15/08/2017 11:00,21.1
15/08/2017 11:15,21.1
15/08/2017 11:30,21.1
15/08/2017 11:45,21
15/08/2017 12:00,21
15/08/2017 12:15,20.9
15/08/2017 12:30,21.2
15/08/2017 12:45,21.2
15/08/2017 13:00,21
15/08/2017 13:15,21.1
15/08/2017 13:30,21
15/08/2017 13:45,20.8
15/08/2017 14:00,20.3
15/08/2017 14:15,21.1
15/08/2017 14:30,21.2
15/08/2017 14:45,21
15/08/2017 15:00,21.1
15/08/2017 15:15,21
15/08/2017 15:30,21.2
15/08/2017 15:45,20.9
15/08/2017 16:00,20.9
15/08/2017 16:15,21.1
15/08/2017 16:30,20.9
15/08/2017 16:45,21.1
15/08/2017 17:00,20.8
15/08/2017 17:15,21
15/08/2017 17:30,21.1
15/08/2017 17:45,19.7
15/08/2017 18:00,18.7
15/08/2017 18:15,18.3
15/08/2017 18:30,17.9
15/08/2017 18:45,17.7
15/08/2017 19:00,17.6
15/08/2017 19:15,17.4
15/08/2017 19:30,17.3
15/08/2017 19:45,17.2
15/08/2017 20:00,17.1
15/08/2017 20:15,17
15/08/2017 20:30,17
15/08/2017 20:45,16.9
15/08/2017 21:00,16.8
15/08/2017 21:15,16.7
15/08/2017 21:30,16.6
15/08/2017 21:45,16.5
15/08/2017 22:00,16.4
15/08/2017 22:15,16.3
15/08/2017 22:30,16.3
15/08/2017 22:45,16.2
15/08/2017 23:00,16.1
15/08/2017 23:15,16
15/08/2017 23:30,16
15/08/2017 23:45,15.9
16/08/2017 0:00,15.8
16/08/2017 0:15,15.7
16/08/2017 0:30,15.6
16/08/2017 0:45,15.5
16/08/2017 1:00,15.4
16/08/2017 1:15,15.3
16/08/2017 1:30,15.2
16/08/2017 1:45,15.2
16/08/2017 2:00,15.1
16/08/2017 2:15,15.1
16/08/2017 2:30,15.1
16/08/2017 2:45,15
16/08/2017 3:00,14.9
16/08/2017 3:15,15
16/08/2017 3:30,14.9
16/08/2017 3:45,14.8
16/08/2017 4:00,14.8
16/08/2017 4:15,14.8
16/08/2017 4:30,14.8
16/08/2017 4:45,14.8
16/08/2017 5:00,14.8
16/08/2017 5:15,14.8
16/08/2017 5:30,14.6
16/08/2017 5:45,14.7
16/08/2017 6:00,14.7
16/08/2017 6:15,17.6
16/08/2017 6:30,19.7
16/08/2017 6:45,20.4
16/08/2017 7:00,20.7
16/08/2017 7:15,20.8
16/08/2017 7:30,20.9
16/08/2017 7:45,20.9
16/08/2017 8:00,21
16/08/2017 8:15,20.8
16/08/2017 8:30,21.1
16/08/2017 8:45,20.8
16/08/2017 9:00,20.9
16/08/2017 9:15,21.1
16/08/2017 9:30,20.9
16/08/2017 9:45,20.8
16/08/2017 10:00,21
16/08/2017 10:15,21.1
16/08/2017 10:30,21
16/08/2017 10:45,20.9
16/08/2017 11:00,21.2
16/08/2017 11:15,20.9
16/08/2017 11:30,21.2
16/08/2017 11:45,21.1
16/08/2017 12:00,20.9
16/08/2017 12:15,21
16/08/2017 12:30,20.9
16/08/2017 12:45,21
16/08/2017 13:00,21.2
16/08/2017 13:15,21.1
16/08/2017 13:30,21
16/08/2017 13:45,21.1
16/08/2017 14:00,20.7
16/08/2017 14:15,21
16/08/2017 14:30,20.9
16/08/2017 14:45,21.1
16/08/2017 15:00,21.2
16/08/2017 15:15,20.9
16/08/2017 15:30,20.8
16/08/2017 15:45,21
16/08/2017 16:00,21
16/08/2017 16:15,20.9
16/08/2017 16:30,20.9
16/08/2017 16:45,21
16/08/2017 17:00,21
16/08/2017 17:15,20.8
16/08/2017 17:30,21.2
16/08/2017 17:45,21.1
16/08/2017 18:00,21.1
16/08/2017 18:15,21.1
16/08/2017 18:30,21
16/08/2017 18:45,21.2
16/08/2017 19:00,20.9
16/08/2017 19:15,21.1
16/08/2017 19:30,20.8
16/08/2017 19:45,21.1
16/08/2017 20:00,21
16/08/2017 20:15,19.1
16/08/2017 20:30,17.8
16/08/2017 20:45,17
16/08/2017 21:00,16.4
16/08/2017 21:15,16.2
16/08/2017 21:30,15.9
16/08/2017 21:45,15.8
16/08/2017 22:00,15.6
16/08/2017 22:15,15.6
16/08/2017 22:30,15.4
16/08/2017 22:45,15.1
16/08/2017 23:00,15.1
16/08/2017 23:15,14.9
16/08/2017 23:30,14.8
16/08/2017 23:45,14.8
17/08/2017 0:00,14.8
17/08/2017 0:15,14.9
17/08/2017 0:30,14.9
17/08/2017 0:45,14.9
17/08/2017 1:00,14.8
17/08/2017 1:15,14.8
17/08/2017 1:30,14.7
17/08/2017 1:45,14.6
17/08/2017 2:00,14.5
17/08/2017 2:15,14.4
17/08/2017 2:30,14.4
17/08/2017 2:45,14.3
17/08/2017 3:00,14.3
17/08/2017 3:15,14.3
17/08/2017 3:30,14.2
17/08/2017 3:45,14.2
17/08/2017 4:00,14.2
17/08/2017 4:15,14.2
17/08/2017 4:30,14.2
17/08/2017 4:45,14.2
17/08/2017 5:00,14.3
17/08/2017 5:15,14.2
17/08/2017 5:30,14.2
17/08/2017 5:45,14.1
17/08/2017 6:00,14.1
17/08/2017 6:15,14.1
17/08/2017 6:30,14.1
17/08/2017 6:45,14.2
17/08/2017 7:00,14.2
17/08/2017 7:15,14.1
17/08/2017 7:30,14.1
17/08/2017 7:45,14
17/08/2017 8:00,14.1
17/08/2017 8:15,18.2
17/08/2017 8:30,20.1
17/08/2017 8:45,20.4
17/08/2017 9:00,20.5
17/08/2017 9:15,20.4
17/08/2017 9:30,20.5
17/08/2017 9:45,20.7
17/08/2017 10:00,20.4
17/08/2017 10:15,21.1
17/08/2017 10:30,21
17/08/2017 10:45,21
17/08/2017 11:00,20.8
17/08/2017 11:15,21.1
17/08/2017 11:30,21
17/08/2017 11:45,21.2
17/08/2017 12:00,20.8
17/08/2017 12:15,21.2
17/08/2017 12:30,21
17/08/2017 12:45,21.2
17/08/2017 13:00,21.1
17/08/2017 13:15,21.1
17/08/2017 13:30,21.1
17/08/2017 13:45,21
17/08/2017 14:00,20.8
17/08/2017 14:15,21.2
17/08/2017 14:30,21.1
17/08/2017 14:45,21
17/08/2017 15:00,20.9
17/08/2017 15:15,21
17/08/2017 15:30,20.8
17/08/2017 15:45,21
17/08/2017 16:00,21.2
17/08/2017 16:15,20.9
17/08/2017 16:30,21.2
17/08/2017 16:45,21.1
17/08/2017 17:00,21.2
17/08/2017 17:15,21.2
17/08/2017 17:30,20.9
17/08/2017 17:45,21
17/08/2017 18:00,21.1
17/08/2017 18:15,21.1
17/08/2017 18:30,21.2
17/08/2017 18:45,20.9
17/08/2017 19:00,20.9
17/08/2017 19:15,20.8
17/08/2017 19:30,20.4
17/08/2017 19:45,20.8
17/08/2017 20:00,21
17/08/2017 20:15,19.7
17/08/2017 20:30,21.1
17/08/2017 20:45,21.1
17/08/2017 21:00,19
17/08/2017 21:15,20.6
17/08/2017 21:30,20.8
17/08/2017 21:45,21.1
17/08/2017 22:00,20.9
17/08/2017 22:15,20.9
17/08/2017 22:30,21.2
17/08/2017 22:45,21
17/08/2017 23:00,20.9
17/08/2017 23:15,21
17/08/2017 23:30,20.9
17/08/2017 23:45,18
18/08/2017 0:00,16
18/08/2017 0:15,14.8
18/08/2017 0:30,14.1
18/08/2017 0:45,13.6
18/08/2017 1:00,13.3
18/08/2017 1:15,13
18/08/2017 1:30,12.8
18/08/2017 1:45,12.6
18/08/2017 2:00,12.5
18/08/2017 2:15,12.6
18/08/2017 2:30,12.5
18/08/2017 2:45,12.5
18/08/2017 3:00,12.5
18/08/2017 3:15,12.4
18/08/2017 3:30,12.3
18/08/2017 3:45,12.3
18/08/2017 4:00,12.3
18/08/2017 4:15,12.3
18/08/2017 4:30,12.3
18/08/2017 4:45,12.3
18/08/2017 5:00,12.2
18/08/2017 5:15,12.1
18/08/2017 5:30,12.1
18/08/2017 5:45,12
18/08/2017 6:00,12
18/08/2017 6:15,11.9
18/08/2017 6:30,11.8
18/08/2017 6:45,11.8
18/08/2017 7:00,11.8
18/08/2017 7:15,11.7
18/08/2017 7:30,11.8
18/08/2017 7:45,11.8
18/08/2017 8:00,11.7
18/08/2017 8:15,15.2
18/08/2017 8:30,17.9
18/08/2017 8:45,19
18/08/2017 9:00,19.6
18/08/2017 9:15,19.8
18/08/2017 9:30,20.2
18/08/2017 9:45,20.2
18/08/2017 10:00,20.2
18/08/2017 10:15,20.7
18/08/2017 10:30,21
18/08/2017 10:45,21
18/08/2017 11:00,20
18/08/2017 11:15,20.8
18/08/2017 11:30,20.1
18/08/2017 11:45,20.8
18/08/2017 12:00,19.9
18/08/2017 12:15,20.7
18/08/2017 12:30,20
18/08/2017 12:45,21.2
18/08/2017 13:00,20.3
18/08/2017 13:15,21.1
18/08/2017 13:30,20.5
18/08/2017 13:45,20.4
18/08/2017 14:00,20.8
18/08/2017 14:15,21.1
18/08/2017 14:30,21
18/08/2017 14:45,20.5
18/08/2017 15:00,20.7
18/08/2017 15:15,21
18/08/2017 15:30,20.5
18/08/2017 15:45,20.6
18/08/2017 16:00,20.9
18/08/2017 16:15,20.8
18/08/2017 16:30,20
18/08/2017 16:45,20.8
18/08/2017 17:00,20.9
18/08/2017 17:15,20.7
18/08/2017 17:30,20.4
18/08/2017 17:45,21.1
18/08/2017 18:00,20.3
18/08/2017 18:15,21.1
18/08/2017 18:30,20.5
18/08/2017 18:45,20.5
18/08/2017 19:00,21.2
18/08/2017 19:15,20.3
18/08/2017 19:30,21
18/08/2017 19:45,20.1
18/08/2017 20:00,20.7
18/08/2017 20:15,20.3
18/08/2017 20:30,21
18/08/2017 20:45,20.8
18/08/2017 21:00,20.7
18/08/2017 21:15,20
18/08/2017 21:30,20.8
18/08/2017 21:45,19.8
18/08/2017 22:00,21.1
18/08/2017 22:15,20.6
18/08/2017 22:30,20.5
18/08/2017 22:45,21.1
18/08/2017 23:00,20
18/08/2017 23:15,21.1
18/08/2017 23:30,20.9
18/08/2017 23:45,17.2
19/08/2017 0:00,15.1
19/08/2017 0:15,13.7
19/08/2017 0:30,12.9
19/08/2017 0:45,12.5
19/08/2017 1:00,12.1
19/08/2017 1:15,11.9
19/08/2017 1:30,11.7
19/08/2017 1:45,11.6
19/08/2017 2:00,11.4
19/08/2017 2:15,11.3
19/08/2017 2:30,11.2
19/08/2017 2:45,11.2
19/08/2017 3:00,11.1
19/08/2017 3:15,11
19/08/2017 3:30,10.9
19/08/2017 3:45,10.8
19/08/2017 4:00,10.8
19/08/2017 4:15,10.8
19/08/2017 4:30,10.7
19/08/2017 4:45,10.7
19/08/2017 5:00,10.7
19/08/2017 5:15,10.7
19/08/2017 5:30,10.7
19/08/2017 5:45,10.7
19/08/2017 6:00,10.6
19/08/2017 6:15,10.5
19/08/2017 6:30,10.7
19/08/2017 6:45,10.6
19/08/2017 7:00,10.5
19/08/2017 7:15,10.6
19/08/2017 7:30,10.7
19/08/2017 7:45,10.7
19/08/2017 8:00,10.7
19/08/2017 8:15,14.4
19/08/2017 8:30,17.2
19/08/2017 8:45,18.3
19/08/2017 9:00,19
19/08/2017 9:15,19.4
19/08/2017 9:30,19.8
19/08/2017 9:45,20.2
19/08/2017 10:00,20.5
19/08/2017 10:15,20.8
19/08/2017 10:30,20.9
19/08/2017 10:45,21.2
19/08/2017 11:00,20
19/08/2017 11:15,21
19/08/2017 11:30,20.8
19/08/2017 11:45,20.4
19/08/2017 12:00,21.2
19/08/2017 12:15,20.3
19/08/2017 12:30,20.5
19/08/2017 12:45,21.1
19/08/2017 13:00,20.4
19/08/2017 13:15,20.5
19/08/2017 13:30,21.1
19/08/2017 13:45,20.5
19/08/2017 14:00,20.4
19/08/2017 14:15,20.8
19/08/2017 14:30,20.8
19/08/2017 14:45,20.3
19/08/2017 15:00,20.7
19/08/2017 15:15,21.3
19/08/2017 15:30,20.6
19/08/2017 15:45,20.8
19/08/2017 16:00,21
19/08/2017 16:15,20.9
19/08/2017 16:30,20.5
19/08/2017 16:45,20.9
19/08/2017 17:00,21
19/08/2017 17:15,20.9
19/08/2017 17:30,20.5
19/08/2017 17:45,18.4
19/08/2017 18:00,16.6
19/08/2017 18:15,15.5
19/08/2017 18:30,14.8
19/08/2017 18:45,14.3
19/08/2017 19:00,13.8
19/08/2017 19:15,13.5
19/08/2017 19:30,13.2
19/08/2017 19:45,12.9
19/08/2017 20:00,12.7
19/08/2017 20:15,12.5
19/08/2017 20:30,12.2
19/08/2017 20:45,11.9
19/08/2017 21:00,11.7
19/08/2017 21:15,11.6
19/08/2017 21:30,11.4
19/08/2017 21:45,11.2
19/08/2017 22:00,11.1
19/08/2017 22:15,10.9
19/08/2017 22:30,10.8
19/08/2017 22:45,10.7
19/08/2017 23:00,10.7
19/08/2017 23:15,10.7
19/08/2017 23:30,10.7
19/08/2017 23:45,10.7
20/08/2017 0:00,10.7
20/08/2017 0:15,10.7
20/08/2017 0:30,10.8
20/08/2017 0:45,10.8
20/08/2017 1:00,10.8
20/08/2017 1:15,10.8
20/08/2017 1:30,10.9
20/08/2017 1:45,10.9
20/08/2017 2:00,10.7
20/08/2017 2:15,10.7
20/08/2017 2:30,10.6
20/08/2017 2:45,10.5
20/08/2017 3:00,10.4
20/08/2017 3:15,10.3
20/08/2017 3:30,10.1
20/08/2017 3:45,10
20/08/2017 4:00,9.9
20/08/2017 4:15,9.8
20/08/2017 4:30,9.8
20/08/2017 4:45,9.7
20/08/2017 5:00,9.7
20/08/2017 5:15,9.7
20/08/2017 5:30,9.7
20/08/2017 5:45,9.7
20/08/2017 6:00,9.7
20/08/2017 6:15,9.7
20/08/2017 6:30,9.7
20/08/2017 6:45,9.7
20/08/2017 7:00,9.7
20/08/2017 7:15,9.7
20/08/2017 7:30,9.7
20/08/2017 7:45,9.6
20/08/2017 8:00,9.5
20/08/2017 8:15,9.6
20/08/2017 8:30,9.6
20/08/2017 8:45,9.7
20/08/2017 9:00,9.7
20/08/2017 9:15,9.8
20/08/2017 9:30,9.9
20/08/2017 9:45,10
20/08/2017 10:00,10.1
20/08/2017 10:15,10.3
20/08/2017 10:30,10.4
20/08/2017 10:45,10.6
20/08/2017 11:00,10.7
20/08/2017 11:15,10.8
20/08/2017 11:30,10.9
20/08/2017 11:45,11
20/08/2017 12:00,11.1
