Timestamp,Bld_64_DDC_1.1_R.Air_Co2(ppm)
15-Dec-17 4:30:00 pm,421.9
15-Dec-17 4:45:00 pm,416.0
15-Dec-17 5:00:00 pm,416.0
15-Dec-17 5:15:00 pm,416.0
15-Dec-17 5:30:00 pm,418.0
15-Dec-17 5:45:00 pm,414.1
15-Dec-17 6:00:00 pm,414.1
15-Dec-17 6:15:00 pm,416.0
15-Dec-17 6:30:00 pm,414.1
15-Dec-17 6:45:00 pm,416.0
15-Dec-17 7:00:00 pm,414.1
15-Dec-17 7:15:00 pm,416.0
15-Dec-17 7:30:00 pm,418.0
15-Dec-17 7:45:00 pm,419.9
15-Dec-17 8:00:00 pm,418.0
15-Dec-17 8:15:00 pm,418.0
15-Dec-17 8:30:00 pm,421.9
15-Dec-17 8:45:00 pm,418.0
15-Dec-17 9:00:00 pm,419.9
15-Dec-17 9:15:00 pm,418.0
15-Dec-17 9:30:00 pm,419.9
15-Dec-17 9:45:00 pm,421.9
15-Dec-17 10:00:00 pm,423.8
15-Dec-17 10:15:00 pm,423.8
15-Dec-17 10:30:00 pm,425.8
15-Dec-17 10:45:00 pm,423.8
15-Dec-17 11:00:00 pm,423.8
15-Dec-17 11:15:00 pm,421.9
15-Dec-17 11:30:00 pm,421.9
15-Dec-17 11:45:00 pm,425.8
16-Dec-17 12:00:00 am,429.7
16-Dec-17 12:15:00 am,433.6
16-Dec-17 12:30:00 am,429.7
16-Dec-17 12:45:00 am,429.7
16-Dec-17 1:00:00 am,429.7
16-Dec-17 1:15:00 am,429.7
16-Dec-17 1:30:00 am,431.6
16-Dec-17 1:45:00 am,429.7
16-Dec-17 2:00:00 am,433.6
16-Dec-17 2:15:00 am,429.7
16-Dec-17 2:30:00 am,431.6
16-Dec-17 2:45:00 am,427.7
16-Dec-17 3:00:00 am,429.7
16-Dec-17 3:15:00 am,433.6
16-Dec-17 3:30:00 am,435.5
16-Dec-17 3:45:00 am,433.6
16-Dec-17 4:00:00 am,433.6
16-Dec-17 4:15:00 am,433.6
16-Dec-17 4:30:00 am,433.6
16-Dec-17 4:45:00 am,435.5
16-Dec-17 5:00:00 am,433.6
16-Dec-17 5:15:00 am,433.6
16-Dec-17 5:30:00 am,437.5
16-Dec-17 5:45:00 am,433.6
16-Dec-17 6:00:00 am,439.5
16-Dec-17 6:15:00 am,439.5
16-Dec-17 6:15:00 pm,429.7
16-Dec-17 6:30:00 pm,431.6
16-Dec-17 6:45:00 pm,435.5
16-Dec-17 7:00:00 pm,433.6
16-Dec-17 7:15:00 pm,435.5
16-Dec-17 7:30:00 pm,435.5
16-Dec-17 7:45:00 pm,431.6
16-Dec-17 8:00:00 pm,433.6
16-Dec-17 8:15:00 pm,431.6
16-Dec-17 8:30:00 pm,431.6
16-Dec-17 8:45:00 pm,431.6
16-Dec-17 9:00:00 pm,431.6
16-Dec-17 9:15:00 pm,433.6
16-Dec-17 9:30:00 pm,431.6
16-Dec-17 9:45:00 pm,433.6
16-Dec-17 10:00:00 pm,433.6
16-Dec-17 10:15:00 pm,431.6
16-Dec-17 10:30:00 pm,431.6
16-Dec-17 10:45:00 pm,433.6
16-Dec-17 11:00:00 pm,429.7
16-Dec-17 11:15:00 pm,433.6
16-Dec-17 11:30:00 pm,437.5
16-Dec-17 11:45:00 pm,435.5
17-Dec-17 12:00:00 am,437.5
17-Dec-17 12:15:00 am,435.5
17-Dec-17 12:30:00 am,435.5
17-Dec-17 12:45:00 am,435.5
17-Dec-17 1:00:00 am,431.6
17-Dec-17 1:15:00 am,431.6
17-Dec-17 1:30:00 am,431.6
17-Dec-17 1:45:00 am,433.6
17-Dec-17 2:00:00 am,437.5
17-Dec-17 2:15:00 am,441.4
17-Dec-17 2:30:00 am,437.5
17-Dec-17 2:45:00 am,433.6
17-Dec-17 3:00:00 am,435.5
17-Dec-17 3:15:00 am,437.5
17-Dec-17 3:30:00 am,439.5
17-Dec-17 3:45:00 am,443.4
17-Dec-17 4:00:00 am,439.5
17-Dec-17 4:15:00 am,449.2
17-Dec-17 4:30:00 am,445.3
17-Dec-17 4:45:00 am,445.3
17-Dec-17 5:00:00 am,443.4
17-Dec-17 5:15:00 am,443.4
17-Dec-17 5:30:00 am,441.4
17-Dec-17 5:45:00 am,437.5
17-Dec-17 6:00:00 am,437.5
17-Dec-17 6:15:00 am,437.5
17-Dec-17 6:30:00 am,435.5
17-Dec-17 6:45:00 am,435.5
17-Dec-17 7:00:00 am,435.5
17-Dec-17 7:15:00 am,433.6
17-Dec-17 7:30:00 am,439.5
17-Dec-17 7:45:00 am,435.5
17-Dec-17 8:00:00 am,433.6
17-Dec-17 8:15:00 am,433.6
17-Dec-17 8:30:00 am,427.7
17-Dec-17 8:45:00 am,427.7
17-Dec-17 9:00:00 am,423.8
17-Dec-17 9:15:00 am,423.8
17-Dec-17 9:30:00 am,423.8
17-Dec-17 9:45:00 am,427.7
17-Dec-17 10:00:00 am,423.8
17-Dec-17 10:15:00 am,427.7
17-Dec-17 10:30:00 am,427.7
17-Dec-17 10:45:00 am,425.8
17-Dec-17 11:00:00 am,427.7
17-Dec-17 11:15:00 am,429.7
17-Dec-17 11:30:00 am,429.7
17-Dec-17 11:45:00 am,431.6
17-Dec-17 12:00:00 pm,429.7
17-Dec-17 12:15:00 pm,429.7
17-Dec-17 12:30:00 pm,429.7
17-Dec-17 12:45:00 pm,431.6
17-Dec-17 1:00:00 pm,431.6
17-Dec-17 1:15:00 pm,427.7
17-Dec-17 1:30:00 pm,431.6
17-Dec-17 1:45:00 pm,429.7
17-Dec-17 2:00:00 pm,431.6
17-Dec-17 2:15:00 pm,429.7
17-Dec-17 2:30:00 pm,429.7
17-Dec-17 2:45:00 pm,429.7
17-Dec-17 3:00:00 pm,427.7
17-Dec-17 3:15:00 pm,429.7
17-Dec-17 3:30:00 pm,429.7
17-Dec-17 3:45:00 pm,433.6
17-Dec-17 4:00:00 pm,429.7
17-Dec-17 4:15:00 pm,429.7
17-Dec-17 4:30:00 pm,429.7
17-Dec-17 4:45:00 pm,433.6
17-Dec-17 5:00:00 pm,431.6
17-Dec-17 5:15:00 pm,429.7
17-Dec-17 5:30:00 pm,431.6
17-Dec-17 5:45:00 pm,429.7
17-Dec-17 6:00:00 pm,431.6
17-Dec-17 6:15:00 pm,431.6
17-Dec-17 6:30:00 pm,431.6
17-Dec-17 6:45:00 pm,429.7
17-Dec-17 7:00:00 pm,431.6
17-Dec-17 7:15:00 pm,431.6
17-Dec-17 7:30:00 pm,429.7
17-Dec-17 7:45:00 pm,429.7
17-Dec-17 8:00:00 pm,431.6
17-Dec-17 8:15:00 pm,431.6
17-Dec-17 8:30:00 pm,429.7
17-Dec-17 8:45:00 pm,429.7
17-Dec-17 9:00:00 pm,429.7
17-Dec-17 9:15:00 pm,427.7
17-Dec-17 9:30:00 pm,429.7
17-Dec-17 9:45:00 pm,429.7
17-Dec-17 10:00:00 pm,429.7
17-Dec-17 10:15:00 pm,427.7
17-Dec-17 10:30:00 pm,427.7
17-Dec-17 10:45:00 pm,429.7
17-Dec-17 11:00:00 pm,427.7
17-Dec-17 11:15:00 pm,427.7
17-Dec-17 11:30:00 pm,429.7
17-Dec-17 11:45:00 pm,427.7
18-Dec-17 12:00:00 am,429.7
18-Dec-17 12:15:00 am,433.6
18-Dec-17 12:30:00 am,431.6
18-Dec-17 12:45:00 am,433.6
18-Dec-17 1:00:00 am,435.5
18-Dec-17 1:15:00 am,439.5
18-Dec-17 1:30:00 am,441.4
18-Dec-17 1:45:00 am,437.5
18-Dec-17 2:00:00 am,443.4
18-Dec-17 2:15:00 am,447.3
18-Dec-17 2:30:00 am,447.3
18-Dec-17 2:45:00 am,443.4
18-Dec-17 3:00:00 am,441.4
18-Dec-17 3:15:00 am,441.4
18-Dec-17 3:30:00 am,439.5
18-Dec-17 3:45:00 am,439.5
18-Dec-17 4:00:00 am,437.5
18-Dec-17 4:15:00 am,437.5
18-Dec-17 4:30:00 am,435.5
18-Dec-17 4:45:00 am,441.4
18-Dec-17 5:00:00 am,443.4
18-Dec-17 5:15:00 am,441.4
18-Dec-17 5:30:00 am,441.4
18-Dec-17 5:45:00 am,441.4
18-Dec-17 6:00:00 am,441.4
18-Dec-17 6:15:00 am,441.4
18-Dec-17 6:30:00 am,445.3
18-Dec-17 6:45:00 am,445.3
18-Dec-17 7:00:00 am,445.3
18-Dec-17 7:15:00 am,443.4
18-Dec-17 7:30:00 am,443.4
18-Dec-17 7:45:00 am,439.5
18-Dec-17 8:00:00 am,443.4
18-Dec-17 8:15:00 am,447.3
18-Dec-17 8:30:00 am,447.3
18-Dec-17 8:45:00 am,445.3
18-Dec-17 9:00:00 am,443.4
18-Dec-17 9:15:00 am,443.4
18-Dec-17 9:30:00 am,445.3
18-Dec-17 9:45:00 am,445.3
18-Dec-17 10:00:00 am,439.5
18-Dec-17 10:15:00 am,439.5
18-Dec-17 10:30:00 am,439.5
18-Dec-17 10:45:00 am,437.5
