Timestamp,Bld_64_DDC_1.1_R.Air_Co2(ppm)
12-Aug-17 4:00:00 am,431.6
12-Aug-17 4:15:00 am,429.7
12-Aug-17 4:30:00 am,429.7
12-Aug-17 4:45:00 am,429.7
12-Aug-17 5:00:00 am,431.6
12-Aug-17 5:15:00 am,431.6
12-Aug-17 5:30:00 am,431.6
12-Aug-17 5:45:00 am,431.6
12-Aug-17 6:00:00 am,431.6
12-Aug-17 6:15:00 am,429.7
12-Aug-17 6:30:00 am,431.6
12-Aug-17 6:45:00 am,429.7
12-Aug-17 7:00:00 am,431.6
12-Aug-17 7:15:00 am,435.5
12-Aug-17 7:30:00 am,437.5
12-Aug-17 7:45:00 am,439.5
12-Aug-17 8:00:00 am,439.5
12-Aug-17 8:15:00 am,443.4
12-Aug-17 8:30:00 am,439.5
12-Aug-17 8:45:00 am,439.5
12-Aug-17 9:00:00 am,437.5
12-Aug-17 9:15:00 am,439.5
12-Aug-17 9:30:00 am,435.5
12-Aug-17 9:45:00 am,439.5
12-Aug-17 10:00:00 am,437.5
12-Aug-17 10:15:00 am,437.5
12-Aug-17 10:30:00 am,439.5
12-Aug-17 10:45:00 am,435.5
12-Aug-17 11:00:00 am,435.5
12-Aug-17 11:15:00 am,439.5
12-Aug-17 11:30:00 am,435.5
12-Aug-17 11:45:00 am,431.6
12-Aug-17 12:00:00 pm,429.7
12-Aug-17 12:15:00 pm,425.8
12-Aug-17 12:30:00 pm,427.7
12-Aug-17 12:45:00 pm,425.8
12-Aug-17 1:00:00 pm,423.8
12-Aug-17 1:15:00 pm,423.8
12-Aug-17 1:30:00 pm,421.9
12-Aug-17 1:45:00 pm,421.9
12-Aug-17 2:00:00 pm,423.8
12-Aug-17 2:15:00 pm,423.8
12-Aug-17 2:30:00 pm,423.8
12-Aug-17 2:45:00 pm,419.9
12-Aug-17 3:00:00 pm,421.9
12-Aug-17 3:15:00 pm,421.9
12-Aug-17 3:30:00 pm,421.9
12-Aug-17 3:45:00 pm,421.9
12-Aug-17 4:00:00 pm,421.9
12-Aug-17 4:15:00 pm,421.9
12-Aug-17 4:30:00 pm,425.8
12-Aug-17 4:45:00 pm,443.4
12-Aug-17 5:00:00 pm,435.5
12-Aug-17 5:15:00 pm,443.4
12-Aug-17 5:30:00 pm,439.5
12-Aug-17 5:45:00 pm,433.6
12-Aug-17 6:00:00 pm,435.5
12-Aug-17 6:15:00 pm,431.6
12-Aug-17 6:30:00 pm,435.5
12-Aug-17 6:45:00 pm,431.6
12-Aug-17 7:00:00 pm,425.8
12-Aug-17 7:15:00 pm,427.7
12-Aug-17 7:30:00 pm,431.6
12-Aug-17 7:45:00 pm,431.6
12-Aug-17 8:00:00 pm,433.6
12-Aug-17 8:15:00 pm,437.5
12-Aug-17 8:30:00 pm,435.5
12-Aug-17 8:45:00 pm,439.5
12-Aug-17 9:00:00 pm,443.4
12-Aug-17 9:15:00 pm,443.4
12-Aug-17 9:30:00 pm,447.3
12-Aug-17 9:45:00 pm,449.2
12-Aug-17 10:00:00 pm,443.4
12-Aug-17 10:15:00 pm,443.4
12-Aug-17 10:30:00 pm,435.5
12-Aug-17 10:45:00 pm,433.6
12-Aug-17 11:00:00 pm,431.6
12-Aug-17 11:15:00 pm,431.6
12-Aug-17 11:30:00 pm,437.5
12-Aug-17 11:45:00 pm,435.5
13-Aug-17 12:00:00 am,435.5
13-Aug-17 12:15:00 am,433.6
13-Aug-17 12:30:00 am,437.5
13-Aug-17 12:45:00 am,439.5
13-Aug-17 1:00:00 am,439.5
13-Aug-17 1:15:00 am,439.5
13-Aug-17 1:30:00 am,445.3
13-Aug-17 1:45:00 am,439.5
13-Aug-17 2:00:00 am,441.4
13-Aug-17 2:15:00 am,439.5
13-Aug-17 2:30:00 am,437.5
13-Aug-17 2:45:00 am,435.5
13-Aug-17 3:00:00 am,439.5
13-Aug-17 3:15:00 am,441.4
13-Aug-17 3:30:00 am,445.3
13-Aug-17 3:45:00 am,445.3
13-Aug-17 4:00:00 am,445.3
13-Aug-17 4:15:00 am,447.3
13-Aug-17 4:30:00 am,445.3
13-Aug-17 4:45:00 am,447.3
13-Aug-17 5:00:00 am,445.3
13-Aug-17 5:15:00 am,445.3
13-Aug-17 5:30:00 am,445.3
13-Aug-17 5:45:00 am,447.3
13-Aug-17 6:00:00 am,445.3
13-Aug-17 6:15:00 am,443.4
13-Aug-17 6:30:00 am,443.4
13-Aug-17 6:45:00 am,443.4
13-Aug-17 7:00:00 am,447.3
13-Aug-17 7:15:00 am,447.3
13-Aug-17 7:30:00 am,451.2
13-Aug-17 7:45:00 am,447.3
13-Aug-17 8:00:00 am,447.3
13-Aug-17 8:15:00 am,443.4
13-Aug-17 8:30:00 am,449.2
13-Aug-17 8:45:00 am,445.3
13-Aug-17 9:00:00 am,443.4
13-Aug-17 9:15:00 am,449.2
13-Aug-17 9:30:00 am,447.3
13-Aug-17 9:45:00 am,441.4
13-Aug-17 10:00:00 am,455.1
13-Aug-17 10:15:00 am,544.9
13-Aug-17 10:30:00 am,605.5
13-Aug-17 10:45:00 am,656.3
13-Aug-17 11:00:00 am,681.6
13-Aug-17 11:15:00 am,726.6
13-Aug-17 11:30:00 am,"1,412.1"
13-Aug-17 11:45:00 am,939.5
13-Aug-17 12:00:00 pm,835.9
13-Aug-17 12:15:00 pm,804.7
13-Aug-17 12:30:00 pm,476.6
13-Aug-17 12:45:00 pm,437.5
13-Aug-17 1:00:00 pm,877.0
13-Aug-17 1:15:00 pm,527.3
13-Aug-17 1:30:00 pm,543.0
13-Aug-17 1:45:00 pm,937.5
13-Aug-17 2:00:00 pm,"1,238.3"
13-Aug-17 2:15:00 pm,937.5
13-Aug-17 2:30:00 pm,886.7
13-Aug-17 2:45:00 pm,865.2
13-Aug-17 3:00:00 pm,570.3
13-Aug-17 3:15:00 pm,464.8
13-Aug-17 3:30:00 pm,912.1
13-Aug-17 3:45:00 pm,607.4
13-Aug-17 4:00:00 pm,535.2
13-Aug-17 4:15:00 pm,502.0
13-Aug-17 4:30:00 pm,474.6
13-Aug-17 4:45:00 pm,433.6
13-Aug-17 5:00:00 pm,429.7
13-Aug-17 5:15:00 pm,423.8
13-Aug-17 5:30:00 pm,423.8
13-Aug-17 5:45:00 pm,423.8
13-Aug-17 6:00:00 pm,421.9
13-Aug-17 6:15:00 pm,421.9
13-Aug-17 6:30:00 pm,423.8
13-Aug-17 6:45:00 pm,425.8
13-Aug-17 7:00:00 pm,423.8
13-Aug-17 7:15:00 pm,423.8
13-Aug-17 7:30:00 pm,425.8
13-Aug-17 7:45:00 pm,427.7
13-Aug-17 8:00:00 pm,425.8
13-Aug-17 8:15:00 pm,425.8
13-Aug-17 8:30:00 pm,423.8
13-Aug-17 8:45:00 pm,425.8
13-Aug-17 9:00:00 pm,423.8
13-Aug-17 9:15:00 pm,419.9
13-Aug-17 9:30:00 pm,421.9
13-Aug-17 9:45:00 pm,421.9
13-Aug-17 10:00:00 pm,419.9
13-Aug-17 10:15:00 pm,419.9
13-Aug-17 10:30:00 pm,421.9
13-Aug-17 10:45:00 pm,419.9
13-Aug-17 11:00:00 pm,421.9
13-Aug-17 11:15:00 pm,419.9
13-Aug-17 11:30:00 pm,421.9
13-Aug-17 11:45:00 pm,421.9
14-Aug-17 12:00:00 am,419.9
14-Aug-17 12:15:00 am,419.9
14-Aug-17 12:30:00 am,418.0
14-Aug-17 12:45:00 am,421.9
14-Aug-17 1:00:00 am,419.9
14-Aug-17 1:15:00 am,416.0
14-Aug-17 1:30:00 am,419.9
14-Aug-17 1:45:00 am,418.0
14-Aug-17 2:00:01 am,419.9
14-Aug-17 2:15:00 am,419.9
14-Aug-17 2:30:00 am,421.9
14-Aug-17 2:45:00 am,421.9
14-Aug-17 3:00:00 am,419.9
14-Aug-17 3:15:00 am,421.9
14-Aug-17 3:30:00 am,421.9
14-Aug-17 3:45:00 am,419.9
14-Aug-17 4:00:00 am,421.9
14-Aug-17 4:15:00 am,421.9
14-Aug-17 4:30:00 am,421.9
14-Aug-17 4:45:00 am,421.9
14-Aug-17 5:00:00 am,421.9
14-Aug-17 5:15:00 am,425.8
14-Aug-17 5:30:00 am,423.8
14-Aug-17 5:45:00 am,421.9
14-Aug-17 6:00:00 am,425.8
14-Aug-17 6:15:00 am,423.8
14-Aug-17 6:30:00 am,425.8
14-Aug-17 6:45:00 am,427.7
14-Aug-17 7:00:00 am,425.8
14-Aug-17 7:15:00 am,425.8
14-Aug-17 7:30:00 am,425.8
14-Aug-17 7:45:00 am,433.6
14-Aug-17 8:00:00 am,433.6
14-Aug-17 8:15:00 am,472.7
14-Aug-17 8:30:00 am,480.5
14-Aug-17 8:45:00 am,482.4
14-Aug-17 9:00:00 am,484.4
14-Aug-17 9:15:00 am,490.2
14-Aug-17 9:30:00 am,486.3
14-Aug-17 9:45:00 am,494.1
14-Aug-17 10:00:00 am,509.8
14-Aug-17 10:15:00 am,734.4
14-Aug-17 10:30:00 am,703.1
14-Aug-17 10:45:00 am,709.0
14-Aug-17 11:00:00 am,656.3
14-Aug-17 11:15:00 am,673.8
14-Aug-17 11:30:00 am,664.1
14-Aug-17 11:45:00 am,669.9
14-Aug-17 12:00:00 pm,632.8
14-Aug-17 12:15:00 pm,740.2
14-Aug-17 12:30:00 pm,703.1
14-Aug-17 12:45:00 pm,714.8
14-Aug-17 1:00:00 pm,695.3
14-Aug-17 1:15:00 pm,787.1
14-Aug-17 1:30:00 pm,730.5
14-Aug-17 1:45:00 pm,736.3
14-Aug-17 2:00:00 pm,644.5
14-Aug-17 2:15:00 pm,693.4
14-Aug-17 2:30:00 pm,683.6
14-Aug-17 2:45:00 pm,683.6
14-Aug-17 3:00:00 pm,687.5
14-Aug-17 3:15:01 pm,697.3
14-Aug-17 3:30:00 pm,701.2
14-Aug-17 3:45:00 pm,695.3
14-Aug-17 4:00:00 pm,679.7
14-Aug-17 4:15:00 pm,709.0
14-Aug-17 4:30:00 pm,689.5
14-Aug-17 4:45:00 pm,695.3
14-Aug-17 5:00:00 pm,685.5
14-Aug-17 5:15:00 pm,693.4
14-Aug-17 5:30:00 pm,707.0
14-Aug-17 5:45:00 pm,697.3
14-Aug-17 6:00:00 pm,701.2
14-Aug-17 6:15:00 pm,605.5
14-Aug-17 6:30:00 pm,552.7
14-Aug-17 6:45:00 pm,517.6
14-Aug-17 7:00:00 pm,486.3
14-Aug-17 7:15:00 pm,466.8
14-Aug-17 7:30:00 pm,455.1
14-Aug-17 7:45:00 pm,447.3
14-Aug-17 8:00:00 pm,445.3
14-Aug-17 8:15:00 pm,439.5
14-Aug-17 8:30:00 pm,437.5
14-Aug-17 8:45:00 pm,433.6
14-Aug-17 9:00:00 pm,431.6
14-Aug-17 9:15:00 pm,431.6
14-Aug-17 9:30:00 pm,429.7
14-Aug-17 9:45:00 pm,431.6
14-Aug-17 10:00:00 pm,431.6
14-Aug-17 10:15:00 pm,425.8
14-Aug-17 10:30:00 pm,427.7
14-Aug-17 10:45:00 pm,431.6
14-Aug-17 11:00:00 pm,433.6
14-Aug-17 11:15:00 pm,435.5
14-Aug-17 11:30:00 pm,433.6
14-Aug-17 11:45:00 pm,431.6
15-Aug-17 12:00:00 am,429.7
15-Aug-17 12:15:00 am,427.7
15-Aug-17 12:30:00 am,431.6
15-Aug-17 12:45:00 am,433.6
15-Aug-17 1:00:00 am,427.7
15-Aug-17 1:15:00 am,429.7
15-Aug-17 1:30:00 am,427.7
15-Aug-17 1:45:00 am,427.7
15-Aug-17 2:00:00 am,423.8
15-Aug-17 2:15:00 am,423.8
15-Aug-17 2:30:00 am,419.9
15-Aug-17 2:45:00 am,416.0
15-Aug-17 3:00:00 am,416.0
15-Aug-17 3:15:00 am,418.0
15-Aug-17 3:30:00 am,418.0
15-Aug-17 3:45:00 am,414.1
15-Aug-17 4:00:00 am,416.0
15-Aug-17 4:15:00 am,412.1
15-Aug-17 4:30:00 am,418.0
15-Aug-17 4:45:00 am,416.0
15-Aug-17 5:00:00 am,416.0
15-Aug-17 5:15:00 am,416.0
15-Aug-17 5:30:00 am,418.0
15-Aug-17 5:45:00 am,419.9
15-Aug-17 6:00:00 am,416.0
15-Aug-17 6:15:00 am,418.0
15-Aug-17 6:30:00 am,421.9
15-Aug-17 6:45:00 am,423.8
15-Aug-17 7:00:00 am,423.8
15-Aug-17 7:15:00 am,423.8
15-Aug-17 7:30:00 am,423.8
15-Aug-17 7:45:00 am,427.7
15-Aug-17 8:00:00 am,431.6
15-Aug-17 8:15:00 am,623.0
15-Aug-17 8:30:00 am,687.5
15-Aug-17 8:45:00 am,697.3
15-Aug-17 9:00:00 am,697.3
15-Aug-17 9:15:00 am,691.4
15-Aug-17 9:30:00 am,689.5
15-Aug-17 9:45:00 am,677.7
15-Aug-17 10:00:01 am,668.0
15-Aug-17 10:15:00 am,689.5
15-Aug-17 10:30:00 am,677.7
15-Aug-17 10:45:00 am,677.7
15-Aug-17 11:00:00 am,673.8
15-Aug-17 11:15:00 am,560.5
15-Aug-17 11:30:00 am,509.8
15-Aug-17 11:45:00 am,482.4
15-Aug-17 12:00:00 pm,462.9
15-Aug-17 12:15:00 pm,449.2
15-Aug-17 12:30:00 pm,441.4
15-Aug-17 12:45:00 pm,441.4
15-Aug-17 1:00:00 pm,490.2
15-Aug-17 1:15:00 pm,798.8
15-Aug-17 1:30:00 pm,746.1
15-Aug-17 1:45:00 pm,748.0
15-Aug-17 2:00:00 pm,613.3
15-Aug-17 2:15:00 pm,535.2
15-Aug-17 2:30:00 pm,496.1
15-Aug-17 2:45:00 pm,474.6
15-Aug-17 3:00:00 pm,457.0
15-Aug-17 3:15:00 pm,459.0
15-Aug-17 3:30:00 pm,502.0
15-Aug-17 3:45:00 pm,648.4
15-Aug-17 4:00:00 pm,660.2
15-Aug-17 4:15:00 pm,662.1
15-Aug-17 4:30:00 pm,669.9
15-Aug-17 4:45:00 pm,668.0
15-Aug-17 5:00:00 pm,630.9
15-Aug-17 5:15:00 pm,597.7
15-Aug-17 5:30:00 pm,609.4
15-Aug-17 5:45:00 pm,451.2
15-Aug-17 6:00:00 pm,433.6
15-Aug-17 6:15:00 pm,431.6
15-Aug-17 6:30:00 pm,427.7
15-Aug-17 6:45:00 pm,425.8
15-Aug-17 7:00:00 pm,427.7
15-Aug-17 7:15:00 pm,425.8
15-Aug-17 7:30:00 pm,425.8
15-Aug-17 7:45:00 pm,423.8
15-Aug-17 8:00:00 pm,423.8
15-Aug-17 8:15:00 pm,425.8
15-Aug-17 8:30:00 pm,421.9
15-Aug-17 8:45:00 pm,423.8
15-Aug-17 9:00:00 pm,423.8
15-Aug-17 9:15:00 pm,421.9
15-Aug-17 9:30:00 pm,423.8
15-Aug-17 9:45:00 pm,425.8
15-Aug-17 10:00:00 pm,423.8
15-Aug-17 10:15:00 pm,421.9
15-Aug-17 10:30:00 pm,423.8
15-Aug-17 10:45:00 pm,425.8
15-Aug-17 11:00:00 pm,425.8
15-Aug-17 11:15:00 pm,423.8
15-Aug-17 11:30:00 pm,427.7
15-Aug-17 11:45:00 pm,425.8
16-Aug-17 12:00:00 am,425.8
16-Aug-17 12:15:00 am,427.7
16-Aug-17 12:30:00 am,425.8
16-Aug-17 12:45:00 am,427.7
16-Aug-17 1:00:00 am,425.8
16-Aug-17 1:15:00 am,421.9
16-Aug-17 1:30:00 am,423.8
16-Aug-17 1:45:00 am,421.9
16-Aug-17 2:00:01 am,423.8
16-Aug-17 2:15:00 am,421.9
16-Aug-17 2:30:00 am,423.8
16-Aug-17 2:45:00 am,423.8
16-Aug-17 3:00:00 am,421.9
16-Aug-17 3:15:00 am,427.7
16-Aug-17 3:30:00 am,423.8
16-Aug-17 3:45:00 am,421.9
16-Aug-17 4:00:00 am,421.9
16-Aug-17 4:15:00 am,423.8
16-Aug-17 4:30:00 am,421.9
16-Aug-17 4:45:00 am,421.9
16-Aug-17 5:00:00 am,423.8
16-Aug-17 5:15:00 am,423.8
16-Aug-17 5:30:00 am,418.0
16-Aug-17 5:45:00 am,421.9
16-Aug-17 6:00:00 am,423.8
16-Aug-17 6:15:00 am,433.6
16-Aug-17 6:30:00 am,423.8
16-Aug-17 6:45:00 am,423.8
16-Aug-17 7:00:00 am,421.9
16-Aug-17 7:15:00 am,419.9
16-Aug-17 7:30:00 am,423.8
16-Aug-17 7:45:00 am,425.8
16-Aug-17 8:00:00 am,437.5
16-Aug-17 8:15:00 am,476.6
16-Aug-17 8:30:00 am,502.0
16-Aug-17 8:45:00 am,507.8
16-Aug-17 9:00:00 am,511.7
16-Aug-17 9:15:00 am,568.4
16-Aug-17 9:30:00 am,584.0
16-Aug-17 9:45:00 am,589.8
16-Aug-17 10:00:00 am,585.9
16-Aug-17 10:15:00 am,671.9
16-Aug-17 10:30:00 am,646.5
16-Aug-17 10:45:00 am,650.4
16-Aug-17 11:00:00 am,656.3
16-Aug-17 11:15:00 am,658.2
16-Aug-17 11:30:00 am,644.5
16-Aug-17 11:45:00 am,640.6
16-Aug-17 12:00:00 pm,628.9
16-Aug-17 12:15:00 pm,648.4
16-Aug-17 12:30:00 pm,634.8
16-Aug-17 12:45:00 pm,625.0
16-Aug-17 1:00:00 pm,589.8
16-Aug-17 1:15:00 pm,728.5
16-Aug-17 1:30:00 pm,687.5
16-Aug-17 1:45:00 pm,691.4
16-Aug-17 2:00:00 pm,673.8
16-Aug-17 2:15:00 pm,601.6
16-Aug-17 2:30:00 pm,609.4
16-Aug-17 2:45:00 pm,597.7
16-Aug-17 3:00:00 pm,589.8
16-Aug-17 3:15:00 pm,595.7
16-Aug-17 3:30:00 pm,587.9
16-Aug-17 3:45:00 pm,589.8
16-Aug-17 4:00:00 pm,585.9
16-Aug-17 4:15:00 pm,621.1
16-Aug-17 4:30:00 pm,623.0
16-Aug-17 4:45:00 pm,630.9
16-Aug-17 5:00:00 pm,634.8
16-Aug-17 5:15:00 pm,597.7
16-Aug-17 5:30:00 pm,589.8
16-Aug-17 5:45:00 pm,578.1
16-Aug-17 6:00:00 pm,560.5
16-Aug-17 6:15:00 pm,486.3
16-Aug-17 6:30:00 pm,466.8
16-Aug-17 6:45:00 pm,476.6
16-Aug-17 7:00:00 pm,765.6
16-Aug-17 7:15:00 pm,884.8
16-Aug-17 7:30:00 pm,818.4
16-Aug-17 7:45:00 pm,798.8
16-Aug-17 8:00:00 pm,806.6
16-Aug-17 8:15:00 pm,457.0
16-Aug-17 8:30:00 pm,433.6
16-Aug-17 8:45:00 pm,431.6
16-Aug-17 9:00:00 pm,427.7
16-Aug-17 9:15:00 pm,421.9
16-Aug-17 9:30:00 pm,423.8
16-Aug-17 9:45:00 pm,425.8
16-Aug-17 10:00:00 pm,423.8
16-Aug-17 10:15:00 pm,423.8
16-Aug-17 10:30:00 pm,421.9
16-Aug-17 10:45:00 pm,423.8
16-Aug-17 11:00:00 pm,421.9
16-Aug-17 11:15:00 pm,419.9
16-Aug-17 11:30:00 pm,423.8
16-Aug-17 11:45:00 pm,421.9
17-Aug-17 12:00:00 am,416.0
17-Aug-17 12:15:00 am,423.8
17-Aug-17 12:30:00 am,425.8
17-Aug-17 12:45:00 am,421.9
17-Aug-17 1:00:00 am,419.9
17-Aug-17 1:15:00 am,418.0
17-Aug-17 1:30:00 am,418.0
17-Aug-17 1:45:00 am,425.8
17-Aug-17 2:00:00 am,419.9
17-Aug-17 2:15:00 am,418.0
17-Aug-17 2:30:00 am,421.9
17-Aug-17 2:45:00 am,423.8
17-Aug-17 3:00:00 am,421.9
17-Aug-17 3:15:00 am,421.9
17-Aug-17 3:30:00 am,421.9
17-Aug-17 3:45:00 am,425.8
17-Aug-17 4:00:00 am,423.8
17-Aug-17 4:15:00 am,423.8
17-Aug-17 4:30:00 am,421.9
17-Aug-17 4:45:00 am,419.9
17-Aug-17 5:00:00 am,421.9
17-Aug-17 5:15:00 am,421.9
17-Aug-17 5:30:00 am,427.7
17-Aug-17 5:45:00 am,423.8
17-Aug-17 6:00:00 am,421.9
17-Aug-17 6:15:00 am,423.8
17-Aug-17 6:30:00 am,423.8
17-Aug-17 6:45:00 am,425.8
17-Aug-17 7:00:00 am,421.9
17-Aug-17 7:15:00 am,425.8
17-Aug-17 7:30:00 am,433.6
17-Aug-17 7:45:00 am,431.6
17-Aug-17 8:00:00 am,431.6
17-Aug-17 8:15:00 am,593.8
17-Aug-17 8:30:00 am,632.8
17-Aug-17 8:45:00 am,648.4
17-Aug-17 9:00:00 am,640.6
17-Aug-17 9:15:00 am,710.9
17-Aug-17 9:30:00 am,691.4
17-Aug-17 9:45:00 am,697.3
17-Aug-17 10:00:00 am,613.3
17-Aug-17 10:15:00 am,539.1
17-Aug-17 10:30:00 am,494.1
17-Aug-17 10:45:00 am,466.8
17-Aug-17 11:00:00 am,482.4
17-Aug-17 11:15:00 am,615.2
17-Aug-17 11:30:00 am,677.7
17-Aug-17 11:45:00 am,660.2
17-Aug-17 12:00:00 pm,644.5
17-Aug-17 12:15:00 pm,636.7
17-Aug-17 12:30:00 pm,644.5
17-Aug-17 12:45:00 pm,576.2
17-Aug-17 1:00:00 pm,502.0
17-Aug-17 1:15:00 pm,595.7
17-Aug-17 1:30:00 pm,648.4
17-Aug-17 1:45:00 pm,642.6
17-Aug-17 2:00:00 pm,625.0
17-Aug-17 2:15:00 pm,625.0
17-Aug-17 2:30:00 pm,607.4
17-Aug-17 2:45:00 pm,609.4
17-Aug-17 3:00:00 pm,619.1
17-Aug-17 3:15:00 pm,636.7
17-Aug-17 3:30:00 pm,613.3
17-Aug-17 3:45:00 pm,605.5
17-Aug-17 4:00:00 pm,558.6
17-Aug-17 4:15:00 pm,628.9
17-Aug-17 4:30:00 pm,627.0
17-Aug-17 4:45:00 pm,568.4
17-Aug-17 5:00:00 pm,554.7
