Date/Time,MeetingRmG04Temp,AC_G1TempSP.Hi,AC_G1Status,AC_G1TempSP.Lo,G_1 AC Unit Occ
1/02/2018 12:00:00 AM, 22.0, 23,Off, 21,Off
31/01/2018 11:45:00 PM, 22.0, 23,Off, 21,Off
31/01/2018 11:30:00 PM, 22.5, 23,Off, 21,Off
31/01/2018 11:15:00 PM, 22.5, 23,Off, 21,Off
31/01/2018 11:00:00 PM, 22.0, 23,Off, 21,Off
31/01/2018 10:45:00 PM, 22.5, 23,Off, 21,Off
31/01/2018 10:30:00 PM, 22.5, 23,Off, 21,Off
31/01/2018 10:15:00 PM, 22.5, 23,Off, 21,Off
31/01/2018 10:00:00 PM, 22.5, 23,Off, 21,Off
31/01/2018 9:45:00 PM, 23.0, 23,Off, 21,Off
31/01/2018 9:30:00 PM, 23.0, 23,Off, 21,Off
31/01/2018 9:15:00 PM, 23.0, 23,Off, 21,Off
31/01/2018 9:00:00 PM, 23.0, 23,Off, 21,Off
31/01/2018 8:45:00 PM, 23.0, 23,Off, 21,Off
31/01/2018 8:30:00 PM, 23.0, 23,Off, 21,Off
31/01/2018 8:15:00 PM, 23.0, 23,Off, 21,Off
31/01/2018 8:00:00 PM, 23.0, 23,Off, 21,Off
31/01/2018 7:45:00 PM, 23.0, 23,Off, 21,Off
31/01/2018 7:30:00 PM, 23.5, 23,Off, 21,Off
31/01/2018 7:15:00 PM, 23.5, 23,Off, 21,Off
31/01/2018 7:00:00 PM, 23.5, 23,Off, 21,Off
31/01/2018 6:45:00 PM, 23.5, 23,Off, 21,Off
31/01/2018 6:30:00 PM, 23.5, 23,Off, 21,Off
31/01/2018 6:15:00 PM, 23.5, 23,Off, 21,Off
31/01/2018 6:00:00 PM, 23.5, 23,Off, 21,Off
31/01/2018 5:45:00 PM, 24.0, 23,Off, 21,Off
31/01/2018 5:30:00 PM, 24.0, 23,Off, 21,Off
31/01/2018 5:15:00 PM, 24.5, 23,Off, 21,Off
31/01/2018 5:00:00 PM, 24.5, 23,Off, 21,Off
31/01/2018 4:45:00 PM, 24.5, 23,Off, 21,Off
31/01/2018 4:30:00 PM, 24.5, 23,Off, 21,Off
31/01/2018 4:15:00 PM, 24.0, 23,Off, 21,On
31/01/2018 4:00:00 PM, 24.0, 23,Off, 21,Off
31/01/2018 3:45:00 PM, 24.0, 23,Off, 21,On
31/01/2018 3:30:00 PM, 24.0, 23,Off, 21,On
31/01/2018 3:15:00 PM, 24.0, 23,Off, 21,On
31/01/2018 3:00:00 PM, 24.0, 23,Off, 21,On
31/01/2018 2:45:00 PM, 24.0, 23,Off, 21,Off
31/01/2018 2:30:00 PM, 24.0, 23,Off, 21,On
31/01/2018 2:15:00 PM, 24.0, 23,Off, 21,On
31/01/2018 2:00:00 PM, 23.5, 23,Off, 21,On
31/01/2018 1:45:00 PM, 23.5, 23,Off, 21,On
31/01/2018 1:30:00 PM, 24.0, 23,Off, 21,On
31/01/2018 1:15:00 PM, 23.5, 23,Off, 21,On
31/01/2018 1:00:00 PM, 23.5, 23,Off, 21,On
31/01/2018 12:45:00 PM, 23.5, 23,Off, 21,On
31/01/2018 12:30:00 PM, 23.5, 23,Off, 21,On
31/01/2018 12:15:00 PM, 23.5, 23,Off, 21,Off
31/01/2018 12:00:00 PM, 23.0, 23,Off, 21,On
31/01/2018 11:45:00 AM, 23.0, 23,Off, 21,On
31/01/2018 11:30:00 AM, 23.0, 23,Off, 21,Off
31/01/2018 11:15:00 AM, 22.5, 23,Off, 21,Off
31/01/2018 11:00:00 AM, 22.5, 23,Off, 21,On
31/01/2018 10:45:00 AM, 22.5, 23,Off, 21,On
31/01/2018 10:30:00 AM, 22.0, 23,Off, 21,On
31/01/2018 10:15:00 AM, 22.0, 23,Off, 21,On
31/01/2018 10:00:00 AM, 22.0, 23,Off, 21,On
31/01/2018 9:45:00 AM, 22.0, 23,Off, 21,On
31/01/2018 9:30:00 AM, 21.5, 23,Off, 21,On
31/01/2018 9:15:00 AM, 21.5, 23,Off, 21,On
31/01/2018 9:00:00 AM, 21.5, 23,Off, 21,On
31/01/2018 8:45:00 AM, 21.5, 23,Off, 21,On
31/01/2018 8:30:00 AM, 21.5, 23,Off, 21,Off
31/01/2018 8:15:00 AM, 21.5, 23,Off, 21,Off
31/01/2018 8:00:00 AM, 21.5, 23,Off, 21,Off
31/01/2018 7:45:00 AM, 21.5, 23,Off, 21,Off
31/01/2018 7:30:00 AM, 21.5, 23,Off, 21,Off
31/01/2018 7:15:00 AM, 21.5, 23,Off, 21,Off
31/01/2018 7:00:00 AM, 21.5, 23,Off, 21,Off
31/01/2018 6:45:00 AM, 21.5, 23,Off, 21,Off
31/01/2018 6:30:00 AM, 21.5, 23,Off, 21,Off
31/01/2018 6:15:00 AM, 22.0, 23,Off, 21,Off
31/01/2018 6:00:00 AM, 22.0, 23,Off, 21,Off
31/01/2018 5:45:00 AM, 22.0, 23,Off, 21,Off
31/01/2018 5:30:00 AM, 22.0, 23,Off, 21,Off
31/01/2018 5:15:00 AM, 22.0, 23,Off, 21,Off
31/01/2018 5:00:00 AM, 22.0, 23,Off, 21,Off
31/01/2018 4:45:00 AM, 22.0, 23,Off, 21,On
31/01/2018 4:30:00 AM, 22.0, 23,Off, 21,Off
31/01/2018 4:15:00 AM, 22.0, 23,Off, 21,Off
31/01/2018 4:00:00 AM, 22.0, 23,Off, 21,Off
31/01/2018 3:45:00 AM, 22.0, 23,Off, 21,Off
31/01/2018 3:30:00 AM, 22.0, 23,Off, 21,Off
31/01/2018 3:15:00 AM, 22.0, 23,Off, 21,Off
31/01/2018 3:00:00 AM, 22.0, 23,Off, 21,Off
31/01/2018 2:45:00 AM, 22.5, 23,Off, 21,Off
31/01/2018 2:30:00 AM, 22.5, 23,Off, 21,Off
31/01/2018 2:15:00 AM, 22.5, 23,Off, 21,Off
31/01/2018 2:00:00 AM, 22.5, 23,Off, 21,Off
31/01/2018 1:45:00 AM, 22.5, 23,Off, 21,Off
31/01/2018 1:30:00 AM, 22.5, 23,Off, 21,Off
31/01/2018 1:15:00 AM, 22.5, 23,Off, 21,Off
31/01/2018 1:00:00 AM, 22.5, 23,Off, 21,Off
31/01/2018 12:45:00 AM, 22.5, 23,Off, 21,Off
31/01/2018 12:30:00 AM, 22.5, 23,Off, 21,Off
31/01/2018 12:15:00 AM, 22.5, 23,Off, 21,Off
31/01/2018 12:00:00 AM, 22.5, 23,Off, 21,Off
30/01/2018 11:45:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 11:30:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 11:15:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 11:00:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 10:45:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 10:30:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 10:15:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 10:00:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 9:45:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 9:30:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 9:15:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 9:00:00 PM, 23.5, 23,Off, 21,Off
30/01/2018 8:45:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 8:30:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 8:15:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 8:00:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 7:45:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 7:30:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 7:15:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 7:00:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 6:45:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 6:30:00 PM, 23.0, 23,Off, 21,On
30/01/2018 6:15:00 PM, 22.5, 23,Off, 21,Off
30/01/2018 6:00:00 PM, 22.5, 23,Off, 21,On
30/01/2018 5:45:00 PM, 22.5, 23,Off, 21,Off
30/01/2018 5:30:00 PM, 22.5, 23,Off, 21,Off
30/01/2018 5:15:00 PM, 22.5, 23,Off, 21,Off
30/01/2018 5:00:00 PM, 22.5, 23,Off, 21,On
30/01/2018 4:45:00 PM, 22.5, 23,Off, 21,On
30/01/2018 4:30:00 PM, 23.0, 23,Off, 21,On
30/01/2018 4:15:00 PM, 23.0, 23,Off, 21,On
30/01/2018 4:00:00 PM, 22.5, 23,Off, 21,On
30/01/2018 3:45:00 PM, 22.5, 23,Off, 21,On
30/01/2018 3:30:00 PM, 22.0, 23,Off, 21,On
30/01/2018 3:15:00 PM, 22.0, 23,Off, 21,Off
30/01/2018 3:00:00 PM, 22.0, 23,Off, 21,Off
30/01/2018 2:45:00 PM, 22.0, 23,Off, 21,Off
30/01/2018 2:30:00 PM, 22.0, 23,Off, 21,Off
30/01/2018 2:15:00 PM, 22.5, 23,Off, 21,Off
30/01/2018 2:00:00 PM, 22.5, 23,Off, 21,Off
30/01/2018 1:45:00 PM, 22.5, 23,Off, 21,Off
30/01/2018 1:30:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 1:15:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 1:00:00 PM, 23.0, 23,Off, 21,On
30/01/2018 12:45:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 12:30:00 PM, 23.0, 23,Off, 21,Off
30/01/2018 12:15:00 PM, 22.5, 23,Off, 21,Off
30/01/2018 12:00:00 PM, 22.5, 23,Off, 21,Off
30/01/2018 11:45:00 AM, 22.0, 23,Off, 21,Off
30/01/2018 11:30:00 AM, 22.0, 23,Off, 21,Off
30/01/2018 11:15:00 AM, 22.0, 23,Off, 21,Off
30/01/2018 11:00:00 AM, 21.5, 23,Off, 21,Off
30/01/2018 10:45:00 AM, 22.0, 23,Off, 21,On
30/01/2018 10:30:00 AM, 22.0, 23,Off, 21,On
30/01/2018 10:15:00 AM, 22.0, 23,Off, 21,On
30/01/2018 10:00:00 AM, 21.5, 23,Off, 21,On
30/01/2018 9:45:00 AM, 21.5, 23,Off, 21,On
30/01/2018 9:30:00 AM, 21.5, 23,Off, 21,Off
30/01/2018 9:15:00 AM, 21.5, 23,Off, 21,On
30/01/2018 9:00:00 AM, 21.5, 23,Off, 21,On
30/01/2018 8:45:00 AM, 21.5, 23,Off, 21,Off
30/01/2018 8:30:00 AM, 21.5, 23,Off, 21,On
30/01/2018 8:15:00 AM, 21.5, 23,Off, 21,Off
30/01/2018 8:00:00 AM, 21.5, 23,Off, 21,Off
30/01/2018 7:45:00 AM, 22.0, 23,Off, 21,Off
30/01/2018 7:30:00 AM, 22.0, 23,Off, 21,Off
30/01/2018 7:15:00 AM, 22.0, 23,Off, 21,Off
30/01/2018 7:00:00 AM, 22.5, 23,Off, 21,Off
30/01/2018 6:45:00 AM, 23.0, 23,Off, 21,Off
30/01/2018 6:30:00 AM, 23.0, 23,Off, 21,Off
30/01/2018 6:15:00 AM, 23.0, 23,Off, 21,Off
30/01/2018 6:00:00 AM, 23.0, 23,Off, 21,Off
30/01/2018 5:45:00 AM, 23.0, 23,Off, 21,Off
30/01/2018 5:30:00 AM, 23.0, 23,Off, 21,Off
30/01/2018 5:15:00 AM, 23.5, 23,Off, 21,Off
30/01/2018 5:00:00 AM, 23.5, 23,Off, 21,Off
30/01/2018 4:45:00 AM, 23.5, 23,Off, 21,Off
30/01/2018 4:30:00 AM, 23.5, 23,Off, 21,Off
30/01/2018 4:15:00 AM, 23.5, 23,Off, 21,Off
30/01/2018 4:00:00 AM, 23.5, 23,Off, 21,Off
30/01/2018 3:45:00 AM, 23.5, 23,Off, 21,Off
30/01/2018 3:30:00 AM, 23.5, 23,Off, 21,Off
30/01/2018 3:15:00 AM, 24.0, 23,Off, 21,Off
30/01/2018 3:00:00 AM, 24.0, 23,Off, 21,Off
30/01/2018 2:45:00 AM, 24.0, 23,Off, 21,Off
30/01/2018 2:30:00 AM, 24.0, 23,Off, 21,Off
30/01/2018 2:15:00 AM, 24.0, 23,Off, 21,Off
30/01/2018 2:00:00 AM, 24.0, 23,Off, 21,Off
30/01/2018 1:45:00 AM, 24.0, 23,Off, 21,Off
30/01/2018 1:30:00 AM, 24.0, 23,Off, 21,Off
30/01/2018 1:15:00 AM, 24.0, 23,Off, 21,Off
30/01/2018 1:00:00 AM, 24.0, 23,Off, 21,Off
30/01/2018 12:45:00 AM, 24.0, 23,Off, 21,Off
30/01/2018 12:30:00 AM, 24.5, 23,Off, 21,Off
30/01/2018 12:15:00 AM, 24.5, 23,Off, 21,Off
30/01/2018 12:00:00 AM, 24.5, 23,Off, 21,Off
29/01/2018 11:45:00 PM, 24.5, 23,Off, 21,Off
29/01/2018 11:30:00 PM, 24.5, 23,Off, 21,Off
29/01/2018 11:15:00 PM, 24.5, 23,Off, 21,Off
29/01/2018 11:00:00 PM, 24.5, 23,Off, 21,Off
29/01/2018 10:45:00 PM, 24.5, 23,Off, 21,Off
29/01/2018 10:30:00 PM, 24.5, 23,Off, 21,Off
29/01/2018 10:15:00 PM, 24.5, 23,Off, 21,Off
29/01/2018 10:00:00 PM, 24.5, 23,Off, 21,Off
29/01/2018 9:45:00 PM, 24.5, 23,Off, 21,Off
29/01/2018 9:30:00 PM, 24.5, 23,Off, 21,Off
29/01/2018 9:15:00 PM, 24.5, 23,Off, 21,Off
29/01/2018 9:00:00 PM, 24.5, 23,Off, 21,Off
29/01/2018 8:45:00 PM, 25.0, 23,Off, 21,Off
29/01/2018 8:30:00 PM, 25.0, 23,Off, 21,Off
29/01/2018 8:15:00 PM, 24.5, 23,Off, 21,Off
29/01/2018 8:00:00 PM, 24.5, 23,Off, 21,Off
29/01/2018 7:45:00 PM, 25.0, 23,Off, 21,Off
29/01/2018 7:30:00 PM, 24.5, 23,Off, 21,Off
29/01/2018 7:15:00 PM, 24.5, 23,Off, 21,Off
29/01/2018 7:00:00 PM, 24.5, 23,Off, 21,Off
29/01/2018 6:45:00 PM, 24.5, 23,Off, 21,Off
29/01/2018 6:30:00 PM, 24.5, 23,Off, 21,Off
29/01/2018 6:15:00 PM, 24.5, 23,Off, 21,On
29/01/2018 6:00:00 PM, 24.5, 23,Off, 21,Off
29/01/2018 5:45:00 PM, 24.5, 23,Off, 21,On
29/01/2018 5:30:00 PM, 24.5, 23,Off, 21,On
29/01/2018 5:15:00 PM, 25.0, 23,Off, 21,On
29/01/2018 5:00:00 PM, 25.5, 23,Off, 21,On
29/01/2018 4:45:00 PM, 25.5, 23,Off, 21,On
29/01/2018 4:30:00 PM, 25.5, 23,Off, 21,On
29/01/2018 4:15:00 PM, 25.5, 23,Off, 21,On
29/01/2018 4:00:00 PM, 25.5, 23,Off, 21,On
29/01/2018 3:45:00 PM, 25.5, 23,Off, 21,On
29/01/2018 3:30:00 PM, 25.5, 23,Off, 21,On
29/01/2018 3:15:00 PM, 25.5, 23,Off, 21,On
29/01/2018 3:00:00 PM, 25.5, 23,Off, 21,On
29/01/2018 2:45:00 PM, 26.0, 23,Off, 21,On
29/01/2018 2:30:00 PM, 26.5, 23,Off, 21,On
29/01/2018 2:15:00 PM, 26.5, 23,Off, 21,On
29/01/2018 2:00:00 PM, 26.5, 23,Off, 21,On
29/01/2018 1:45:00 PM, 26.5, 23,Off, 21,On
29/01/2018 1:30:00 PM, 26.5, 23,Off, 21,Off
29/01/2018 1:15:00 PM, 26.5, 23,Off, 21,Off
29/01/2018 1:00:00 PM, 26.5, 23,Off, 21,On
29/01/2018 12:45:00 PM, 27.0, 23,Off, 21,On
29/01/2018 12:30:00 PM, 27.0, 23,Off, 21,On
29/01/2018 12:15:00 PM, 27.0, 23,Off, 21,On
29/01/2018 12:00:00 PM, 27.0, 23,Off, 21,Off
29/01/2018 11:45:00 AM, 27.0, 23,Off, 21,On
29/01/2018 11:30:00 AM, 27.0, 23,Off, 21,On
29/01/2018 11:15:00 AM, 27.0, 23,Off, 21,On
29/01/2018 11:00:00 AM, 26.5, 23,Off, 21,On
29/01/2018 10:45:00 AM, 26.5, 23,Off, 21,On
29/01/2018 10:30:00 AM, 26.0, 23,Off, 21,On
29/01/2018 10:15:00 AM, 26.0, 23,Off, 21,On
29/01/2018 10:00:00 AM, 27.0, 23,Off, 21,On
29/01/2018 9:45:00 AM, 27.5, 23,Off, 21,On
29/01/2018 9:30:00 AM, 28.0, 23,Off, 21,Off
29/01/2018 9:15:00 AM, 28.5, 23,Off, 21,Off
29/01/2018 9:00:00 AM, 29.0, 23,Off, 21,Off
29/01/2018 8:45:00 AM, 29.0, 23,Off, 21,On
29/01/2018 8:30:00 AM, 29.0, 23,Off, 21,Off
29/01/2018 8:15:00 AM, 29.0, 23,Off, 21,Off
29/01/2018 8:00:00 AM, 29.0, 23,Off, 21,Off
29/01/2018 7:45:00 AM, 29.0, 23,Off, 21,Off
29/01/2018 7:30:00 AM, 29.0, 23,Off, 21,Off
29/01/2018 7:15:00 AM, 29.0, 23,Off, 21,Off
29/01/2018 7:00:00 AM, 29.0, 23,Off, 21,Off
29/01/2018 6:45:00 AM, 29.5, 23,Off, 21,Off
29/01/2018 6:30:00 AM, 29.5, 23,Off, 21,Off
29/01/2018 6:15:00 AM, 29.5, 23,Off, 21,Off
29/01/2018 6:00:00 AM, 30.0, 23,Off, 21,Off
29/01/2018 5:45:00 AM, 30.0, 23,Off, 21,Off
29/01/2018 5:30:00 AM, 30.0, 23,Off, 21,Off
29/01/2018 5:15:00 AM, 30.0, 23,Off, 21,Off
29/01/2018 5:00:00 AM, 30.0, 23,Off, 21,Off
29/01/2018 4:45:00 AM, 30.0, 23,Off, 21,Off
29/01/2018 4:30:00 AM, 30.0, 23,Off, 21,On
29/01/2018 4:15:00 AM, 30.0, 23,Off, 21,Off
29/01/2018 4:00:00 AM, 30.0, 23,Off, 21,Off
29/01/2018 3:45:00 AM, 30.0, 23,Off, 21,Off
29/01/2018 3:30:00 AM, 30.0, 23,Off, 21,Off
29/01/2018 3:15:00 AM, 30.0, 23,Off, 21,Off
29/01/2018 3:00:00 AM, 30.0, 23,Off, 21,Off
29/01/2018 2:45:00 AM, 30.0, 23,Off, 21,Off
29/01/2018 2:30:00 AM, 30.0, 23,Off, 21,Off
29/01/2018 2:15:00 AM, 30.5, 23,Off, 21,Off
29/01/2018 2:00:00 AM, 30.5, 23,Off, 21,Off
29/01/2018 1:45:00 AM, 30.5, 23,Off, 21,Off
29/01/2018 1:30:00 AM, 30.5, 23,Off, 21,Off
29/01/2018 1:15:00 AM, 30.5, 23,Off, 21,Off
29/01/2018 1:00:00 AM, 30.5, 23,Off, 21,Off
29/01/2018 12:45:00 AM, 30.5, 23,Off, 21,Off
29/01/2018 12:30:00 AM, 30.5, 23,Off, 21,Off
29/01/2018 12:15:00 AM, 30.5, 23,Off, 21,Off
29/01/2018 12:00:00 AM, 30.5, 23,Off, 21,Off
28/01/2018 11:45:00 PM, 31.0, 23,Off, 21,Off
28/01/2018 11:30:00 PM, 31.0, 23,Off, 21,Off
28/01/2018 11:15:00 PM, 31.0, 23,Off, 21,Off
28/01/2018 11:00:00 PM, 31.0, 23,Off, 21,Off
28/01/2018 10:45:00 PM, 31.0, 23,Off, 21,Off
28/01/2018 10:30:00 PM, 31.0, 23,Off, 21,Off
28/01/2018 10:15:00 PM, 31.0, 23,Off, 21,Off
28/01/2018 10:00:00 PM, 31.0, 23,Off, 21,Off
28/01/2018 9:45:00 PM, 31.5, 23,Off, 21,Off
28/01/2018 9:30:00 PM, 31.5, 23,Off, 21,Off
28/01/2018 9:15:00 PM, 31.5, 23,Off, 21,Off
28/01/2018 9:00:00 PM, 31.5, 23,Off, 21,Off
28/01/2018 8:45:00 PM, 31.5, 23,Off, 21,Off
28/01/2018 8:30:00 PM, 31.5, 23,Off, 21,Off
28/01/2018 8:15:00 PM, 31.5, 23,Off, 21,Off
28/01/2018 8:00:00 PM, 32.0, 23,Off, 21,Off
28/01/2018 7:45:00 PM, 32.0, 23,Off, 21,Off
28/01/2018 7:30:00 PM, 32.0, 23,Off, 21,Off
28/01/2018 7:15:00 PM, 32.0, 23,Off, 21,Off
28/01/2018 7:00:00 PM, 32.0, 23,Off, 21,Off
28/01/2018 6:45:00 PM, 32.0, 23,Off, 21,Off
28/01/2018 6:30:00 PM, 32.0, 23,Off, 21,Off
28/01/2018 6:15:00 PM, 32.0, 23,Off, 21,Off
28/01/2018 6:00:00 PM, 32.5, 23,Off, 21,Off
28/01/2018 5:45:00 PM, 32.5, 23,Off, 21,Off
28/01/2018 5:30:00 PM, 32.5, 23,Off, 21,Off
28/01/2018 5:15:00 PM, 32.5, 23,Off, 21,Off
28/01/2018 5:00:00 PM, 32.5, 23,Off, 21,Off
28/01/2018 4:45:00 PM, 32.5, 23,Off, 21,Off
28/01/2018 4:30:00 PM, 32.5, 23,Off, 21,Off
28/01/2018 4:15:00 PM, 32.5, 23,Off, 21,Off
28/01/2018 4:00:00 PM, 32.0, 23,Off, 21,Off
28/01/2018 3:45:00 PM, 32.0, 23,Off, 21,Off
28/01/2018 3:30:00 PM, 32.0, 23,Off, 21,Off
28/01/2018 3:15:00 PM, 32.0, 23,Off, 21,Off
28/01/2018 3:00:00 PM, 32.0, 23,Off, 21,Off
28/01/2018 2:45:00 PM, 32.0, 23,Off, 21,Off
28/01/2018 2:30:00 PM, 31.5, 23,Off, 21,Off
28/01/2018 2:15:00 PM, 31.5, 23,Off, 21,Off
28/01/2018 2:00:00 PM, 31.5, 23,Off, 21,Off
28/01/2018 1:45:00 PM, 31.5, 23,Off, 21,Off
28/01/2018 1:30:00 PM, 31.0, 23,Off, 21,Off
28/01/2018 1:15:00 PM, 31.5, 23,Off, 21,Off
28/01/2018 1:00:00 PM, 31.0, 23,Off, 21,Off
28/01/2018 12:45:00 PM, 31.0, 23,Off, 21,Off
28/01/2018 12:30:00 PM, 30.5, 23,Off, 21,Off
28/01/2018 12:15:00 PM, 30.5, 23,Off, 21,Off
28/01/2018 12:00:00 PM, 30.5, 23,Off, 21,Off
28/01/2018 11:45:00 AM, 30.0, 23,Off, 21,Off
28/01/2018 11:30:00 AM, 30.0, 23,Off, 21,Off
28/01/2018 11:15:00 AM, 30.0, 23,Off, 21,Off
28/01/2018 11:00:00 AM, 29.5, 23,Off, 21,Off
28/01/2018 10:45:00 AM, 29.0, 23,Off, 21,Off
28/01/2018 10:30:00 AM, 29.0, 23,Off, 21,Off
28/01/2018 10:15:00 AM, 28.5, 23,Off, 21,Off
28/01/2018 10:00:00 AM, 28.0, 23,Off, 21,Off
28/01/2018 9:45:00 AM, 28.0, 23,Off, 21,Off
28/01/2018 9:30:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 9:15:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 9:00:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 8:45:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 8:30:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 8:15:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 8:00:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 7:45:00 AM, 27.0, 23,Off, 21,Off
28/01/2018 7:30:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 7:15:00 AM, 27.0, 23,Off, 21,Off
28/01/2018 7:00:00 AM, 27.0, 23,Off, 21,Off
28/01/2018 6:45:00 AM, 27.0, 23,Off, 21,Off
28/01/2018 6:30:00 AM, 27.0, 23,Off, 21,Off
28/01/2018 6:15:00 AM, 27.0, 23,Off, 21,Off
28/01/2018 6:00:00 AM, 27.0, 23,Off, 21,Off
28/01/2018 5:45:00 AM, 27.0, 23,Off, 21,Off
28/01/2018 5:30:00 AM, 27.0, 23,Off, 21,Off
28/01/2018 5:15:00 AM, 27.0, 23,Off, 21,Off
28/01/2018 5:00:00 AM, 27.0, 23,Off, 21,Off
28/01/2018 4:45:00 AM, 27.0, 23,Off, 21,Off
28/01/2018 4:30:00 AM, 27.0, 23,Off, 21,Off
28/01/2018 4:15:00 AM, 27.0, 23,Off, 21,Off
28/01/2018 4:00:00 AM, 27.0, 23,Off, 21,Off
28/01/2018 3:45:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 3:30:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 3:15:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 3:00:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 2:45:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 2:30:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 2:15:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 2:00:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 1:45:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 1:30:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 1:15:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 1:00:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 12:45:00 AM, 27.5, 23,Off, 21,Off
28/01/2018 12:30:00 AM, 28.0, 23,Off, 21,Off
28/01/2018 12:15:00 AM, 28.0, 23,Off, 21,Off
28/01/2018 12:00:00 AM, 28.0, 23,Off, 21,Off
27/01/2018 11:45:00 PM, 28.0, 23,Off, 21,Off
27/01/2018 11:30:00 PM, 28.0, 23,Off, 21,Off
27/01/2018 11:15:00 PM, 28.0, 23,Off, 21,Off
27/01/2018 11:00:00 PM, 28.0, 23,Off, 21,Off
27/01/2018 10:45:00 PM, 28.0, 23,Off, 21,Off
27/01/2018 10:30:00 PM, 28.0, 23,Off, 21,Off
27/01/2018 10:15:00 PM, 28.0, 23,Off, 21,Off
27/01/2018 10:00:00 PM, 28.0, 23,Off, 21,Off
27/01/2018 9:45:00 PM, 28.0, 23,Off, 21,Off
27/01/2018 9:30:00 PM, 28.0, 23,Off, 21,Off
27/01/2018 9:15:00 PM, 28.5, 23,Off, 21,Off
27/01/2018 9:00:00 PM, 28.5, 23,Off, 21,Off
27/01/2018 8:45:00 PM, 28.5, 23,Off, 21,Off
27/01/2018 8:30:00 PM, 28.5, 23,Off, 21,Off
27/01/2018 8:15:00 PM, 28.5, 23,Off, 21,Off
27/01/2018 8:00:00 PM, 28.5, 23,Off, 21,Off
27/01/2018 7:45:00 PM, 28.4, 23,Off, 21,Off
27/01/2018 7:30:00 PM, 28.4, 23,Off, 21,Off
27/01/2018 7:15:00 PM, 28.4, 23,Off, 21,Off
27/01/2018 7:00:00 PM, 28.4, 23,Off, 21,Off
27/01/2018 6:45:00 PM, 28.4, 23,Off, 21,Off
27/01/2018 6:30:00 PM, 28.4, 23,Off, 21,Off
27/01/2018 6:15:00 PM, 28.3, 23,Off, 21,Off
27/01/2018 6:00:00 PM, 28.3, 23,Off, 21,Off
27/01/2018 5:45:00 PM, 28.3, 23,Off, 21,Off
27/01/2018 5:30:00 PM, 28.3, 23,Off, 21,Off
27/01/2018 5:15:00 PM, 28.3, 23,Off, 21,Off
27/01/2018 5:00:00 PM, 28.3, 23,Off, 21,Off
27/01/2018 4:45:00 PM, 28.2, 23,Off, 21,Off
27/01/2018 4:30:00 PM, 28.2, 23,Off, 21,Off
27/01/2018 4:15:00 PM, 28.2, 23,Off, 21,Off
27/01/2018 4:00:00 PM, 28.2, 23,Off, 21,Off
27/01/2018 3:45:00 PM, 28.2, 23,Off, 21,Off
27/01/2018 3:30:00 PM, 28.2, 23,Off, 21,Off
27/01/2018 3:15:00 PM, 28.1, 23,Off, 21,Off
27/01/2018 3:00:00 PM, 28.1, 23,Off, 21,Off
27/01/2018 2:45:00 PM, 28.1, 23,Off, 21,Off
27/01/2018 2:30:00 PM, 28.1, 23,Off, 21,Off
27/01/2018 2:15:00 PM, 28.1, 23,Off, 21,Off
