Date/Time,OAPU_G1Temp,OAPU_G1TempSP,G_1 AC Unit Occ,G_1OAPUnitRACo2,G_OAPU_RACo2SP
1/02/2018 12:00:00 AM, 22.0, 22.0,Off,430,650
31/01/2018 11:45:00 PM, 22.0, 22.0,Off,431,650
31/01/2018 11:30:00 PM, 22.0, 22.0,Off,422,650
31/01/2018 11:15:00 PM, 22.0, 22.0,Off,424,650
31/01/2018 11:00:00 PM, 22.0, 22.0,Off,421,650
31/01/2018 10:45:00 PM, 22.5, 22.0,Off,419,650
31/01/2018 10:30:00 PM, 22.0, 22.0,Off,425,650
31/01/2018 10:15:00 PM, 22.5, 22.0,Off,417,650
31/01/2018 10:00:00 PM, 22.5, 22.0,Off,424,650
31/01/2018 9:45:00 PM, 22.5, 22.0,Off,431,650
31/01/2018 9:30:00 PM, 22.5, 22.0,Off,421,650
31/01/2018 9:15:00 PM, 22.5, 22.0,Off,414,650
31/01/2018 9:00:00 PM, 22.5, 22.0,Off,419,650
31/01/2018 8:45:00 PM, 23.0, 22.0,Off,416,650
31/01/2018 8:30:00 PM, 23.0, 22.0,Off,425,650
31/01/2018 8:15:00 PM, 23.0, 22.0,Off,425,650
31/01/2018 8:00:00 PM, 23.0, 22.0,Off,425,650
31/01/2018 7:45:00 PM, 23.0, 22.0,Off,428,650
31/01/2018 7:30:00 PM, 23.0, 22.0,Off,425,650
31/01/2018 7:15:00 PM, 23.0, 22.0,Off,430,650
31/01/2018 7:00:00 PM, 23.5, 22.0,Off,423,650
31/01/2018 6:45:00 PM, 23.5, 22.0,Off,414,650
31/01/2018 6:30:00 PM, 23.5, 22.0,Off,427,650
31/01/2018 6:15:00 PM, 23.5, 22.0,Off,423,650
31/01/2018 6:00:00 PM, 23.5, 22.0,Off,427,650
31/01/2018 5:45:00 PM, 23.5, 22.0,Off,427,650
31/01/2018 5:30:00 PM, 24.0, 22.0,Off,430,650
31/01/2018 5:15:00 PM, 24.0, 23.0,Off,443,650
31/01/2018 5:00:00 PM, 24.0, 23.0,Off,451,650
31/01/2018 4:45:00 PM, 24.0, 23.0,Off,477,650
31/01/2018 4:30:00 PM, 24.0, 23.0,Off,467,650
31/01/2018 4:15:00 PM, 24.0, 23.0,On,534,650
31/01/2018 4:00:00 PM, 24.0, 23.0,Off,536,650
31/01/2018 3:45:00 PM, 24.5, 23.0,On,558,650
31/01/2018 3:30:00 PM, 24.0, 23.0,On,554,650
31/01/2018 3:15:00 PM, 24.0, 23.0,On,551,650
31/01/2018 3:00:00 PM, 24.0, 23.0,On,605,650
31/01/2018 2:45:00 PM, 24.0, 23.0,Off,641,650
31/01/2018 2:30:00 PM, 24.0, 23.0,On,630,650
31/01/2018 2:15:00 PM, 24.0, 23.0,On,629,650
31/01/2018 2:00:00 PM, 23.5, 23.0,On,621,650
31/01/2018 1:45:00 PM, 23.5, 23.0,On,616,650
31/01/2018 1:30:00 PM, 23.5, 23.0,On,606,650
31/01/2018 1:15:00 PM, 23.5, 23.0,On,643,650
31/01/2018 1:00:00 PM, 23.0, 23.0,On,618,650
31/01/2018 12:45:00 PM, 23.0, 23.0,On,668,650
31/01/2018 12:30:00 PM, 23.0, 23.0,On,646,650
31/01/2018 12:15:00 PM, 23.0, 23.0,Off,662,650
31/01/2018 12:00:00 PM, 23.0, 22.0,On,632,650
31/01/2018 11:45:00 AM, 23.0, 22.0,On,639,650
31/01/2018 11:30:00 AM, 22.5, 23.0,Off,617,650
31/01/2018 11:15:00 AM, 22.5, 22.0,Off,590,650
31/01/2018 11:00:00 AM, 22.5, 22.0,On,707,650
31/01/2018 10:45:00 AM, 22.5, 22.0,On,797,650
31/01/2018 10:30:00 AM, 22.5, 22.0,On,781,650
31/01/2018 10:15:00 AM, 22.0, 22.0,On,741,650
31/01/2018 10:00:00 AM, 22.0, 22.0,On,697,650
31/01/2018 9:45:00 AM, 22.0, 22.0,On,804,650
31/01/2018 9:30:00 AM, 22.0, 22.0,On,930,650
31/01/2018 9:15:00 AM, 21.5, 22.0,On,1060,650
31/01/2018 9:00:00 AM, 21.5, 22.0,On,800,650
31/01/2018 8:45:00 AM, 21.5, 22.0,On,552,650
31/01/2018 8:30:00 AM, 21.0, 22.0,Off,434,650
31/01/2018 8:15:00 AM, 21.5, 22.0,Off,434,650
31/01/2018 8:00:00 AM, 21.0, 22.0,Off,438,650
31/01/2018 7:45:00 AM, 21.5, 22.0,Off,441,650
31/01/2018 7:30:00 AM, 21.5, 22.0,Off,428,650
31/01/2018 7:15:00 AM, 22.0, 22.0,Off,451,650
31/01/2018 7:00:00 AM, 21.5, 22.0,Off,442,650
31/01/2018 6:45:00 AM, 21.5, 22.0,Off,449,650
31/01/2018 6:30:00 AM, 21.5, 22.0,Off,438,650
31/01/2018 6:15:00 AM, 21.5, 22.0,Off,448,650
31/01/2018 6:00:00 AM, 21.5, 22.0,Off,446,650
31/01/2018 5:45:00 AM, 22.0, 22.0,Off,438,650
31/01/2018 5:30:00 AM, 21.5, 22.0,Off,433,650
31/01/2018 5:15:00 AM, 22.0, 22.0,Off,428,650
31/01/2018 5:00:00 AM, 22.0, 22.0,Off,428,650
31/01/2018 4:45:00 AM, 22.0, 22.0,On,433,650
31/01/2018 4:30:00 AM, 22.0, 22.0,Off,426,650
31/01/2018 4:15:00 AM, 22.0, 22.0,Off,426,650
31/01/2018 4:00:00 AM, 22.0, 22.0,Off,423,650
31/01/2018 3:45:00 AM, 22.0, 22.0,Off,428,650
31/01/2018 3:30:00 AM, 22.0, 22.0,Off,434,650
31/01/2018 3:15:00 AM, 22.0, 22.0,Off,426,650
31/01/2018 3:00:00 AM, 22.0, 22.0,Off,429,650
31/01/2018 2:45:00 AM, 22.0, 22.0,Off,431,650
31/01/2018 2:30:00 AM, 22.0, 22.0,Off,438,650
31/01/2018 2:15:00 AM, 22.0, 22.0,Off,429,650
31/01/2018 2:00:00 AM, 22.0, 22.0,Off,427,650
31/01/2018 1:45:00 AM, 22.0, 22.0,Off,429,650
31/01/2018 1:30:00 AM, 22.0, 22.0,Off,432,650
31/01/2018 1:15:00 AM, 22.5, 22.0,Off,429,650
31/01/2018 1:00:00 AM, 22.5, 22.0,Off,432,650
31/01/2018 12:45:00 AM, 22.5, 22.0,Off,429,650
31/01/2018 12:30:00 AM, 22.5, 22.0,Off,422,650
31/01/2018 12:15:00 AM, 22.5, 22.0,Off,435,650
31/01/2018 12:00:00 AM, 22.5, 22.0,Off,434,650
30/01/2018 11:45:00 PM, 22.5, 22.0,Off,437,650
30/01/2018 11:30:00 PM, 22.5, 22.0,Off,441,650
30/01/2018 11:15:00 PM, 22.5, 22.0,Off,435,650
30/01/2018 11:00:00 PM, 22.5, 22.0,Off,429,650
30/01/2018 10:45:00 PM, 22.5, 22.0,Off,436,650
30/01/2018 10:30:00 PM, 22.5, 22.0,Off,440,650
30/01/2018 10:15:00 PM, 22.5, 22.0,Off,441,650
30/01/2018 10:00:00 PM, 22.5, 22.0,Off,449,650
30/01/2018 9:45:00 PM, 22.5, 22.0,Off,447,650
30/01/2018 9:30:00 PM, 23.0, 22.0,Off,447,650
30/01/2018 9:15:00 PM, 23.0, 22.0,Off,450,650
30/01/2018 9:00:00 PM, 23.0, 22.0,Off,458,650
30/01/2018 8:45:00 PM, 23.0, 22.0,Off,452,650
30/01/2018 8:30:00 PM, 23.0, 22.0,Off,459,650
30/01/2018 8:15:00 PM, 23.0, 22.0,Off,459,650
30/01/2018 8:00:00 PM, 23.0, 22.0,Off,466,650
30/01/2018 7:45:00 PM, 23.0, 22.0,Off,461,650
30/01/2018 7:30:00 PM, 23.0, 22.0,Off,459,650
30/01/2018 7:15:00 PM, 23.0, 22.0,Off,472,650
30/01/2018 7:00:00 PM, 23.0, 22.0,Off,467,650
30/01/2018 6:45:00 PM, 23.0, 22.0,Off,475,650
30/01/2018 6:30:00 PM, 23.0, 23.0,On,489,650
30/01/2018 6:15:00 PM, 22.5, 23.0,Off,488,650
30/01/2018 6:00:00 PM, 23.0, 23.0,On,503,650
30/01/2018 5:45:00 PM, 23.0, 23.0,Off,527,650
30/01/2018 5:30:00 PM, 23.0, 23.0,Off,526,650
30/01/2018 5:15:00 PM, 23.0, 23.0,Off,555,650
30/01/2018 5:00:00 PM, 23.0, 23.0,On,579,650
30/01/2018 4:45:00 PM, 23.0, 23.0,On,632,650
30/01/2018 4:30:00 PM, 23.0, 23.0,On,640,650
30/01/2018 4:15:00 PM, 23.5, 23.0,On,729,650
30/01/2018 4:00:00 PM, 23.0, 23.0,On,737,650
30/01/2018 3:45:00 PM, 23.0, 23.0,On,665,650
30/01/2018 3:30:00 PM, 22.5, 23.0,On,493,650
30/01/2018 3:15:00 PM, 22.5, 23.0,Off,509,650
30/01/2018 3:00:00 PM, 22.5, 23.0,Off,495,650
30/01/2018 2:45:00 PM, 22.5, 23.0,Off,487,650
30/01/2018 2:30:00 PM, 22.5, 23.0,Off,475,650
30/01/2018 2:15:00 PM, 22.5, 23.0,Off,476,650
30/01/2018 2:00:00 PM, 22.5, 23.0,Off,469,650
30/01/2018 1:45:00 PM, 23.0, 23.0,Off,537,650
30/01/2018 1:30:00 PM, 23.0, 23.0,Off,511,650
30/01/2018 1:15:00 PM, 23.0, 23.0,Off,473,650
30/01/2018 1:00:00 PM, 23.0, 23.0,On,451,650
30/01/2018 12:45:00 PM, 23.0, 23.0,Off,438,650
30/01/2018 12:30:00 PM, 23.0, 23.0,Off,434,650
30/01/2018 12:15:00 PM, 23.0, 23.0,Off,435,650
30/01/2018 12:00:00 PM, 22.5, 23.0,Off,432,650
30/01/2018 11:45:00 AM, 22.5, 23.0,Off,435,650
30/01/2018 11:30:00 AM, 22.5, 23.0,Off,445,650
30/01/2018 11:15:00 AM, 22.0, 23.0,Off,461,650
30/01/2018 11:00:00 AM, 22.0, 23.0,Off,498,650
30/01/2018 10:45:00 AM, 22.0, 22.0,On,571,650
30/01/2018 10:30:00 AM, 22.0, 22.0,On,572,650
30/01/2018 10:15:00 AM, 22.0, 22.0,On,578,650
30/01/2018 10:00:00 AM, 22.0, 22.0,On,535,650
30/01/2018 9:45:00 AM, 21.5, 22.0,On,471,650
30/01/2018 9:30:00 AM, 22.0, 22.0,Off,504,650
30/01/2018 9:15:00 AM, 21.5, 22.0,On,484,650
30/01/2018 9:00:00 AM, 21.5, 22.0,On,474,650
30/01/2018 8:45:00 AM, 21.5, 22.0,Off,455,650
30/01/2018 8:30:00 AM, 21.5, 22.0,On,444,650
30/01/2018 8:15:00 AM, 21.5, 22.0,Off,439,650
30/01/2018 8:00:00 AM, 21.5, 22.0,Off,438,650
30/01/2018 7:45:00 AM, 21.5, 22.0,Off,438,650
30/01/2018 7:30:00 AM, 21.5, 22.0,Off,438,650
30/01/2018 7:15:00 AM, 22.0, 22.0,Off,438,650
30/01/2018 7:00:00 AM, 22.5, 22.0,Off,438,650
30/01/2018 6:45:00 AM, 23.0, 22.0,Off,438,650
30/01/2018 6:30:00 AM, 23.0, 22.0,Off,438,650
30/01/2018 6:15:00 AM, 23.0, 22.0,Off,438,650
30/01/2018 6:00:00 AM, 23.0, 22.0,Off,438,650
30/01/2018 5:45:00 AM, 23.0, 22.0,Off,438,650
30/01/2018 5:30:00 AM, 23.0, 22.0,Off,438,650
30/01/2018 5:15:00 AM, 23.0, 22.0,Off,438,650
30/01/2018 5:00:00 AM, 23.0, 22.0,Off,438,650
30/01/2018 4:45:00 AM, 23.0, 22.0,Off,438,650
30/01/2018 4:30:00 AM, 23.5, 22.0,Off,438,650
30/01/2018 4:15:00 AM, 23.5, 22.0,Off,438,650
30/01/2018 4:00:00 AM, 23.5, 22.0,Off,438,650
30/01/2018 3:45:00 AM, 23.5, 22.0,Off,438,650
30/01/2018 3:30:00 AM, 23.5, 22.0,Off,438,650
30/01/2018 3:15:00 AM, 23.5, 22.0,Off,438,650
30/01/2018 3:00:00 AM, 23.5, 22.0,Off,438,650
30/01/2018 2:45:00 AM, 23.5, 22.0,Off,438,650
30/01/2018 2:30:00 AM, 23.5, 22.0,Off,438,650
30/01/2018 2:15:00 AM, 23.5, 22.0,Off,438,650
30/01/2018 2:00:00 AM, 23.5, 22.0,Off,438,650
30/01/2018 1:45:00 AM, 23.5, 22.0,Off,438,650
30/01/2018 1:30:00 AM, 23.5, 22.0,Off,438,650
30/01/2018 1:15:00 AM, 23.5, 23.0,Off,438,650
30/01/2018 1:00:00 AM, 23.5, 23.0,Off,438,650
30/01/2018 12:45:00 AM, 23.5, 23.0,Off,438,650
30/01/2018 12:30:00 AM, 23.5, 23.0,Off,438,650
30/01/2018 12:15:00 AM, 24.0, 23.0,Off,438,650
30/01/2018 12:00:00 AM, 23.5, 23.0,Off,438,650
29/01/2018 11:45:00 PM, 23.5, 23.0,Off,438,650
29/01/2018 11:30:00 PM, 24.0, 23.0,Off,438,650
29/01/2018 11:15:00 PM, 24.0, 23.0,Off,438,650
29/01/2018 11:00:00 PM, 23.5, 23.0,Off,438,650
29/01/2018 10:45:00 PM, 24.0, 23.0,Off,438,650
29/01/2018 10:30:00 PM, 24.0, 23.0,Off,438,650
29/01/2018 10:15:00 PM, 23.5, 23.0,Off,438,650
29/01/2018 10:00:00 PM, 23.5, 23.0,Off,438,650
29/01/2018 9:45:00 PM, 24.0, 23.0,Off,438,650
29/01/2018 9:30:00 PM, 24.0, 23.0,Off,438,650
29/01/2018 9:15:00 PM, 23.5, 23.0,Off,438,650
29/01/2018 9:00:00 PM, 24.0, 23.0,Off,438,650
29/01/2018 8:45:00 PM, 23.5, 23.0,Off,438,650
29/01/2018 8:30:00 PM, 24.0, 23.0,Off,438,650
29/01/2018 8:15:00 PM, 24.0, 23.0,Off,438,650
29/01/2018 8:00:00 PM, 24.0, 23.0,Off,438,650
29/01/2018 7:45:00 PM, 24.0, 23.0,Off,438,650
29/01/2018 7:30:00 PM, 24.0, 23.0,Off,438,650
29/01/2018 7:15:00 PM, 24.0, 23.0,Off,438,650
29/01/2018 7:00:00 PM, 24.0, 23.0,Off,438,650
29/01/2018 6:45:00 PM, 24.0, 23.0,Off,438,650
29/01/2018 6:30:00 PM, 24.0, 23.0,Off,438,650
29/01/2018 6:15:00 PM, 23.5, 23.0,On,438,650
29/01/2018 6:00:00 PM, 24.0, 23.0,Off,438,650
29/01/2018 5:45:00 PM, 24.0, 23.0,On,438,650
29/01/2018 5:30:00 PM, 24.0, 23.0,On,438,650
29/01/2018 5:15:00 PM, 24.0, 23.0,On,438,650
29/01/2018 5:00:00 PM, 24.5, 23.0,On,438,650
29/01/2018 4:45:00 PM, 24.5, 23.0,On,438,650
29/01/2018 4:30:00 PM, 25.0, 23.0,On,438,650
29/01/2018 4:15:00 PM, 25.0, 23.0,On,438,650
29/01/2018 4:00:00 PM, 24.5, 23.0,On,438,650
29/01/2018 3:45:00 PM, 25.0, 23.0,On,438,650
29/01/2018 3:30:00 PM, 25.0, 23.0,On,438,650
29/01/2018 3:15:00 PM, 25.0, 23.0,On,438,650
29/01/2018 3:00:00 PM, 24.0, 23.0,On,438,650
29/01/2018 2:45:00 PM, 24.5, 23.0,On,438,650
29/01/2018 2:30:00 PM, 26.0, 23.0,On,438,650
29/01/2018 2:15:00 PM, 26.0, 23.0,On,438,650
29/01/2018 2:00:00 PM, 25.5, 23.0,On,438,650
29/01/2018 1:45:00 PM, 25.5, 23.0,On,438,650
29/01/2018 1:30:00 PM, 25.5, 23.0,Off,438,650
29/01/2018 1:15:00 PM, 26.0, 23.0,Off,438,650
29/01/2018 1:00:00 PM, 26.0, 23.0,On,438,650
29/01/2018 12:45:00 PM, 26.0, 23.0,On,438,650
29/01/2018 12:30:00 PM, 26.0, 23.0,On,438,650
29/01/2018 12:15:00 PM, 26.0, 23.0,On,438,650
29/01/2018 12:00:00 PM, 26.0, 23.0,Off,438,650
29/01/2018 11:45:00 AM, 26.5, 23.0,On,438,650
29/01/2018 11:30:00 AM, 26.5, 23.0,On,438,650
29/01/2018 11:15:00 AM, 26.0, 23.0,On,438,650
29/01/2018 11:00:00 AM, 26.0, 23.0,On,438,650
29/01/2018 10:45:00 AM, 25.5, 23.0,On,438,650
29/01/2018 10:30:00 AM, 24.5, 23.0,On,438,650
29/01/2018 10:15:00 AM, 23.5, 23.0,On,438,650
29/01/2018 10:00:00 AM, 24.5, 23.0,On,438,650
29/01/2018 9:45:00 AM, 26.0, 23.0,On,438,650
29/01/2018 9:30:00 AM, 27.5, 23.0,Off,438,650
29/01/2018 9:15:00 AM, 27.5, 23.0,Off,438,650
29/01/2018 9:00:00 AM, 28.0, 23.0,Off,438,650
29/01/2018 8:45:00 AM, 28.0, 23.0,On,438,650
29/01/2018 8:30:00 AM, 28.0, 23.0,Off,438,650
29/01/2018 8:15:00 AM, 28.0, 23.0,Off,438,650
29/01/2018 8:00:00 AM, 28.5, 23.0,Off,438,650
29/01/2018 7:45:00 AM, 28.5, 23.0,Off,438,650
29/01/2018 7:30:00 AM, 28.0, 23.0,Off,438,650
29/01/2018 7:15:00 AM, 28.5, 23.0,Off,438,650
29/01/2018 7:00:00 AM, 28.5, 23.0,Off,438,650
29/01/2018 6:45:00 AM, 28.5, 23.0,Off,438,650
29/01/2018 6:30:00 AM, 28.5, 23.0,Off,438,650
29/01/2018 6:15:00 AM, 28.5, 23.0,Off,438,650
29/01/2018 6:00:00 AM, 28.5, 23.0,Off,438,650
29/01/2018 5:45:00 AM, 28.5, 23.0,Off,438,650
29/01/2018 5:30:00 AM, 28.5, 23.0,Off,438,650
29/01/2018 5:15:00 AM, 28.5, 23.0,Off,438,650
29/01/2018 5:00:00 AM, 28.5, 23.0,Off,438,650
29/01/2018 4:45:00 AM, 28.5, 23.0,Off,438,650
29/01/2018 4:30:00 AM, 28.5, 23.0,On,438,650
29/01/2018 4:15:00 AM, 28.5, 23.0,Off,438,650
29/01/2018 4:00:00 AM, 28.5, 23.0,Off,438,650
29/01/2018 3:45:00 AM, 28.5, 23.0,Off,438,650
29/01/2018 3:30:00 AM, 29.0, 23.0,Off,438,650
29/01/2018 3:15:00 AM, 29.0, 23.0,Off,438,650
29/01/2018 3:00:00 AM, 29.0, 23.0,Off,438,650
29/01/2018 2:45:00 AM, 29.0, 23.0,Off,438,650
29/01/2018 2:30:00 AM, 29.0, 23.0,Off,438,650
29/01/2018 2:15:00 AM, 29.0, 23.0,Off,439,650
29/01/2018 2:00:00 AM, 29.0, 23.0,Off,439,650
29/01/2018 1:45:00 AM, 29.0, 23.0,Off,439,650
29/01/2018 1:30:00 AM, 29.0, 23.0,Off,439,650
29/01/2018 1:15:00 AM, 29.0, 23.0,Off,439,650
29/01/2018 1:00:00 AM, 29.0, 23.0,Off,439,650
29/01/2018 12:45:00 AM, 29.0, 23.0,Off,439,650
29/01/2018 12:30:00 AM, 29.0, 23.0,Off,439,650
29/01/2018 12:15:00 AM, 29.5, 23.0,Off,439,650
29/01/2018 12:00:00 AM, 29.5, 23.0,Off,439,650
28/01/2018 11:45:00 PM, 29.5, 23.0,Off,439,650
28/01/2018 11:30:00 PM, 29.5, 23.0,Off,439,650
28/01/2018 11:15:00 PM, 29.5, 23.0,Off,439,650
28/01/2018 11:00:00 PM, 29.5, 23.0,Off,439,650
28/01/2018 10:45:00 PM, 29.5, 23.0,Off,439,650
28/01/2018 10:30:00 PM, 29.5, 23.0,Off,439,650
28/01/2018 10:15:00 PM, 29.5, 23.0,Off,439,650
28/01/2018 10:00:00 PM, 29.5, 23.0,Off,439,650
28/01/2018 9:45:00 PM, 30.0, 23.0,Off,439,650
28/01/2018 9:30:00 PM, 30.0, 23.0,Off,439,650
28/01/2018 9:15:00 PM, 30.0, 23.0,Off,439,650
28/01/2018 9:00:00 PM, 30.0, 23.0,Off,439,650
28/01/2018 8:45:00 PM, 30.0, 23.0,Off,439,650
28/01/2018 8:30:00 PM, 30.0, 23.0,Off,439,650
28/01/2018 8:15:00 PM, 30.0, 23.0,Off,439,650
28/01/2018 8:00:00 PM, 30.0, 23.0,Off,439,650
28/01/2018 7:45:00 PM, 30.0, 23.0,Off,439,650
28/01/2018 7:30:00 PM, 30.0, 23.0,Off,439,650
28/01/2018 7:15:00 PM, 30.0, 23.0,Off,439,650
28/01/2018 7:00:00 PM, 30.0, 23.0,Off,439,650
28/01/2018 6:45:00 PM, 30.0, 23.0,Off,439,650
28/01/2018 6:30:00 PM, 30.0, 23.0,Off,439,650
28/01/2018 6:15:00 PM, 30.5, 23.0,Off,439,650
28/01/2018 6:00:00 PM, 30.5, 23.0,Off,439,650
28/01/2018 5:45:00 PM, 30.5, 23.0,Off,439,650
28/01/2018 5:30:00 PM, 30.5, 23.0,Off,439,650
28/01/2018 5:15:00 PM, 30.5, 23.0,Off,439,650
28/01/2018 5:00:00 PM, 30.5, 23.0,Off,439,650
28/01/2018 4:45:00 PM, 30.5, 23.0,Off,439,650
28/01/2018 4:30:00 PM, 30.5, 23.0,Off,439,650
28/01/2018 4:15:00 PM, 30.5, 23.0,Off,439,650
28/01/2018 4:00:00 PM, 30.0, 23.0,Off,439,650
28/01/2018 3:45:00 PM, 30.0, 23.0,Off,439,650
28/01/2018 3:30:00 PM, 30.0, 23.0,Off,439,650
28/01/2018 3:15:00 PM, 30.0, 23.0,Off,439,650
28/01/2018 3:00:00 PM, 29.5, 23.0,Off,439,650
28/01/2018 2:45:00 PM, 29.5, 23.0,Off,439,650
28/01/2018 2:30:00 PM, 29.5, 23.0,Off,439,650
28/01/2018 2:15:00 PM, 29.5, 23.0,Off,439,650
28/01/2018 2:00:00 PM, 29.5, 23.0,Off,439,650
28/01/2018 1:45:00 PM, 29.0, 23.0,Off,439,650
28/01/2018 1:30:00 PM, 29.0, 23.0,Off,439,650
28/01/2018 1:15:00 PM, 29.0, 23.0,Off,439,650
28/01/2018 1:00:00 PM, 28.5, 23.0,Off,439,650
28/01/2018 12:45:00 PM, 28.5, 23.0,Off,439,650
28/01/2018 12:30:00 PM, 28.5, 23.0,Off,439,650
28/01/2018 12:15:00 PM, 28.5, 23.0,Off,439,650
28/01/2018 12:00:00 PM, 28.4, 23.0,Off,439,650
28/01/2018 11:45:00 AM, 28.4, 23.0,Off,439,650
28/01/2018 11:30:00 AM, 28.4, 23.0,Off,439,650
28/01/2018 11:15:00 AM, 28.4, 23.0,Off,439,650
28/01/2018 11:00:00 AM, 28.4, 23.0,Off,439,650
28/01/2018 10:45:00 AM, 28.4, 23.0,Off,439,650
28/01/2018 10:30:00 AM, 28.3, 23.0,Off,439,650
28/01/2018 10:15:00 AM, 28.3, 23.0,Off,439,650
28/01/2018 10:00:00 AM, 28.3, 23.0,Off,439,650
28/01/2018 9:45:00 AM, 28.3, 23.0,Off,439,650
28/01/2018 9:30:00 AM, 28.3, 23.0,Off,439,650
28/01/2018 9:15:00 AM, 28.3, 23.0,Off,439,650
28/01/2018 9:00:00 AM, 28.2, 23.0,Off,439,650
28/01/2018 8:45:00 AM, 28.2, 23.0,Off,439,650
28/01/2018 8:30:00 AM, 28.2, 23.0,Off,439,650
28/01/2018 8:15:00 AM, 28.2, 23.0,Off,439,650
28/01/2018 8:00:00 AM, 28.2, 23.0,Off,439,650
28/01/2018 7:45:00 AM, 28.2, 23.0,Off,439,650
28/01/2018 7:30:00 AM, 28.1, 23.0,Off,439,650
28/01/2018 7:15:00 AM, 28.1, 23.0,Off,439,650
28/01/2018 7:00:00 AM, 28.1, 23.0,Off,439,650
28/01/2018 6:45:00 AM, 28.1, 23.0,Off,439,650
28/01/2018 6:30:00 AM, 28.1, 23.0,Off,439,650
28/01/2018 6:15:00 AM, 28.1, 23.0,Off,439,650
28/01/2018 6:00:00 AM, 28.0, 23.0,Off,439,650
28/01/2018 5:45:00 AM, 28.0, 23.0,Off,439,650
28/01/2018 5:30:00 AM, 28.0, 23.0,Off,439,650
28/01/2018 5:15:00 AM, 28.0, 23.0,Off,439,650
28/01/2018 5:00:00 AM, 28.0, 23.0,Off,439,650
28/01/2018 4:45:00 AM, 28.0, 23.0,Off,439,650
28/01/2018 4:30:00 AM, 27.9, 23.0,Off,439,650
28/01/2018 4:15:00 AM, 27.9, 23.0,Off,439,650
28/01/2018 4:00:00 AM, 27.9, 23.0,Off,439,650
28/01/2018 3:45:00 AM, 27.9, 23.0,Off,439,650
28/01/2018 3:30:00 AM, 27.9, 23.0,Off,439,650
28/01/2018 3:15:00 AM, 27.9, 23.0,Off,439,650
28/01/2018 3:00:00 AM, 27.8, 23.0,Off,439,650
28/01/2018 2:45:00 AM, 27.8, 23.0,Off,439,650
28/01/2018 2:30:00 AM, 27.8, 23.0,Off,439,650
28/01/2018 2:15:00 AM, 27.8, 23.0,Off,439,650
28/01/2018 2:00:00 AM, 27.8, 23.0,Off,439,650
28/01/2018 1:45:00 AM, 27.8, 23.0,Off,439,650
28/01/2018 1:30:00 AM, 27.7, 23.0,Off,439,650
28/01/2018 1:15:00 AM, 27.7, 23.0,Off,439,650
28/01/2018 1:00:00 AM, 27.7, 23.0,Off,439,650
28/01/2018 12:45:00 AM, 27.7, 23.0,Off,439,650
28/01/2018 12:30:00 AM, 27.7, 23.0,Off,439,650
28/01/2018 12:15:00 AM, 27.7, 23.0,Off,439,650
28/01/2018 12:00:00 AM, 27.6, 23.0,Off,439,650
27/01/2018 11:45:00 PM, 27.6, 23.0,Off,439,650
27/01/2018 11:30:00 PM, 27.6, 23.0,Off,439,650
27/01/2018 11:15:00 PM, 27.6, 23.0,Off,439,650
27/01/2018 11:00:00 PM, 27.6, 23.0,Off,439,650
27/01/2018 10:45:00 PM, 27.6, 23.0,Off,439,650
27/01/2018 10:30:00 PM, 27.5, 23.0,Off,439,650
27/01/2018 10:15:00 PM, 27.5, 23.0,Off,439,650
27/01/2018 10:00:00 PM, 27.5, 23.0,Off,439,650
27/01/2018 9:45:00 PM, 27.5, 23.0,Off,439,650
27/01/2018 9:30:00 PM, 27.5, 23.0,Off,439,650
27/01/2018 9:15:00 PM, 27.5, 23.0,Off,439,650
27/01/2018 9:00:00 PM, 27.5, 23.0,Off,439,650
27/01/2018 8:45:00 PM, 27.4, 23.0,Off,439,650
27/01/2018 8:30:00 PM, 27.4, 23.0,Off,439,650
27/01/2018 8:15:00 PM, 27.4, 23.0,Off,439,650
27/01/2018 8:00:00 PM, 27.4, 23.0,Off,439,650
27/01/2018 7:45:00 PM, 27.4, 23.0,Off,439,650
27/01/2018 7:30:00 PM, 27.4, 23.0,Off,439,650
27/01/2018 7:15:00 PM, 27.3, 23.0,Off,439,650
27/01/2018 7:00:00 PM, 27.3, 23.0,Off,439,650
27/01/2018 6:45:00 PM, 27.3, 23.0,Off,439,650
27/01/2018 6:30:00 PM, 27.3, 23.0,Off,439,650
27/01/2018 6:15:00 PM, 27.3, 23.0,Off,439,650
27/01/2018 6:00:00 PM, 27.3, 23.0,Off,439,650
27/01/2018 5:45:00 PM, 27.2, 23.0,Off,439,650
27/01/2018 5:30:00 PM, 27.2, 23.0,Off,439,650
27/01/2018 5:15:00 PM, 27.2, 23.0,Off,439,650
27/01/2018 5:00:00 PM, 27.2, 23.0,Off,439,650
27/01/2018 4:45:00 PM, 27.2, 23.0,Off,439,650
27/01/2018 4:30:00 PM, 27.2, 23.0,Off,439,650
27/01/2018 4:15:00 PM, 27.1, 23.0,Off,439,650
27/01/2018 4:00:00 PM, 27.1, 23.0,Off,439,650
27/01/2018 3:45:00 PM, 27.1, 23.0,Off,439,650
27/01/2018 3:30:00 PM, 27.1, 23.0,Off,439,650
27/01/2018 3:15:00 PM, 27.1, 23.0,Off,439,650
27/01/2018 3:00:00 PM, 27.1, 23.0,Off,439,650
27/01/2018 2:45:00 PM, 27.0, 23.0,Off,439,650
27/01/2018 2:30:00 PM, 27.0, 23.0,Off,439,650
27/01/2018 2:15:00 PM, 27.0, 23.0,Off,439,650
